08-08-2018 14:57:37 |-27400|-1|0.00|54.2|22.9|0.00|0.00|100.722|13.82|-1.58|54612.00|-1000.00|-1000.00
08-08-2018 14:57:39 |-27399|-1|0.00|54.2|22.9|0.00|0.00|100.721|13.31|-4.04|54612.00|-1000.00|-1000.00
08-08-2018 14:57:41 |-27398|-1|0.00|54.2|22.9|0.00|0.00|100.716|12.79|-6.41|54612.00|-1000.00|-1000.00
08-08-2018 14:57:43 |-27397|-1|0.00|54.2|22.9|0.00|0.00|100.717|12.94|-5.82|54612.00|-1000.00|-1000.00
08-08-2018 14:57:45 |-27396|-1|0.00|54.2|22.9|0.00|0.00|100.715|13.55|-3.22|54612.00|-1000.00|-1000.00
08-08-2018 14:57:47 |-27395|-1|0.00|54.1|22.9|0.00|0.00|100.717|13.89|-1.39|54612.00|-1000.00|-1000.00
08-08-2018 14:57:49 |-27394|-1|0.00|54.0|22.9|0.00|0.00|100.716|13.62|-2.48|54612.00|-1000.00|-1000.00
08-08-2018 14:57:51 |-27393|-1|0.00|54.0|22.9|0.00|0.00|100.713|12.99|-5.46|54612.00|-1000.00|-1000.00
08-08-2018 14:57:53 |-27392|-1|0.00|54.0|22.9|0.00|0.00|100.717|12.79|-6.41|54612.00|-1000.00|-1000.00
08-08-2018 14:57:55 |-27391|-1|0.00|54.0|22.9|0.00|0.00|100.717|13.50|-3.27|54612.00|-1000.00|-1000.00
08-08-2018 14:57:57 |-27390|-1|0.00|53.9|22.9|0.00|0.00|100.717|13.87|-1.38|54612.00|-1000.00|-1000.00
08-08-2018 14:57:59 |-27389|-1|0.00|53.9|22.9|0.00|0.00|100.721|13.13|-4.80|54612.00|-1000.00|-1000.00
08-08-2018 14:58:01 |-27388|-1|0.00|53.9|22.9|0.00|0.00|100.721|12.84|-6.41|54612.00|-1000.00|-1000.00
08-08-2018 14:58:03 |-27387|-1|0.00|53.9|22.9|0.00|0.00|100.720|13.50|-3.20|54612.00|-1000.00|-1000.00
08-08-2018 14:58:05 |-27386|-1|0.00|53.9|22.9|0.00|0.00|100.723|13.87|-1.50|54612.00|-1000.00|-1000.00
08-08-2018 14:58:07 |-27385|-1|0.00|54.0|22.9|0.00|0.00|100.725|13.09|-4.91|54612.00|-1000.00|-1000.00
08-08-2018 14:58:09 |-27384|-1|0.00|54.0|22.9|0.00|0.00|100.723|12.77|-6.55|54612.00|-1000.00|-1000.00
08-08-2018 14:58:11 |-27383|-1|0.00|54.0|22.9|0.00|0.00|100.727|13.43|-3.70|54612.00|-1000.00|-1000.00
08-08-2018 14:58:14 |-27382|-1|0.00|53.7|22.9|0.00|0.00|100.726|13.89|-1.44|54612.00|-1000.00|-1000.00
08-08-2018 14:58:16 |-27381|-1|0.00|53.6|22.9|0.00|0.00|100.727|13.60|-2.70|54612.00|-1000.00|-1000.00
08-08-2018 14:58:18 |-27380|-1|0.00|53.7|22.9|0.00|0.00|100.723|12.96|-5.60|54612.00|-1000.00|-1000.00
