DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
18/9/2018/ 0:2:16 |2.53125|0.01237
18/9/2018/ 0:2:17 |3.21562|0.00975
18/9/2018/ 0:2:18 |2.95312|0.01125
18/9/2018/ 0:2:19 |2.77500|0.01050
18/9/2018/ 0:2:20 |2.50312|0.01388
18/9/2018/ 0:2:21 |2.91562|0.01200
18/9/2018/ 0:2:22 |3.14062|0.00937
18/9/2018/ 0:2:23 |2.83125|0.01087
18/9/2018/ 0:2:24 |2.66250|0.01087
18/9/2018/ 0:2:25 |2.52187|0.01163
18/9/2018/ 0:2:26 |2.57812|0.00937
18/9/2018/ 0:2:27 |3.24375|0.01163
18/9/2018/ 0:2:28 |2.98125|0.01087
18/9/2018/ 0:2:29 |2.55937|0.01050
18/9/2018/ 0:2:30 |2.43750|0.01163
18/9/2018/ 0:2:31 |2.82187|0.01163
18/9/2018/ 0:2:32 |3.44062|0.00975
18/9/2018/ 0:2:33 |2.70937|0.01012
18/9/2018/ 0:2:34 |2.56875|0.01425
18/9/2018/ 0:2:35 |2.53125|0.01350
18/9/2018/ 0:2:36 |3.17812|0.01050
18/9/2018/ 0:2:37 |3.15000|0.00900
18/9/2018/ 0:2:38 |2.62500|0.01425
18/9/2018/ 0:2:39 |2.50312|0.01237
18/9/2018/ 0:2:40 |2.70000|0.01012
18/9/2018/ 0:2:41 |2.87812|0.01200
18/9/2018/ 0:2:42 |3.13125|0.00975
18/9/2018/ 0:2:43 |2.67187|0.01012
18/9/2018/ 0:2:44 |2.51250|0.01425
18/9/2018/ 0:2:45 |2.52187|0.01087
18/9/2018/ 0:2:46 |3.06562|0.01200
18/9/2018/ 0:2:47 |3.16875|0.01050
18/9/2018/ 0:2:48 |2.60625|0.01012
18/9/2018/ 0:2:49 |2.46562|0.01350
18/9/2018/ 0:2:50 |2.57812|0.01312
18/9/2018/ 0:2:51 |3.13125|0.01163
18/9/2018/ 0:2:52 |3.13125|0.00975
18/9/2018/ 0:2:53 |2.57812|0.01087
18/9/2018/ 0:2:54 |2.49375|0.01087
18/9/2018/ 0:2:55 |2.48437|0.01425
18/9/2018/ 0:2:56 |2.65312|0.01237
18/9/2018/ 0:2:57 |3.16875|0.01050
18/9/2018/ 0:2:58 |2.80312|0.01125
18/9/2018/ 0:2:59 |2.59687|0.01312
18/9/2018/ 0:3:0 |2.46562|0.01388
18/9/2018/ 0:3:1 |2.67187|0.01237
18/9/2018/ 0:3:2 |3.21562|0.01050
18/9/2018/ 0:3:3 |3.04687|0.00937
18/9/2018/ 0:3:4 |2.69062|0.01050
18/9/2018/ 0:3:5 |2.61562|0.01425
18/9/2018/ 0:3:6 |2.54062|0.01312
18/9/2018/ 0:3:7 |2.98125|0.01200
18/9/2018/ 0:3:8 |3.17812|0.00975
18/9/2018/ 0:3:9 |2.72812|0.01050
18/9/2018/ 0:3:10 |2.62500|0.01087
18/9/2018/ 0:3:11 |2.48437|0.01388
18/9/2018/ 0:3:12 |2.67187|0.01350
18/9/2018/ 0:3:13 |3.22500|0.01087
18/9/2018/ 0:3:14 |2.85000|0.01012
18/9/2018/ 0:3:15 |2.46562|0.01237
18/9/2018/ 0:3:16 |2.52187|0.01125
18/9/2018/ 0:3:17 |3.19687|0.01087
18/9/2018/ 0:3:18 |3.04687|0.00937
18/9/2018/ 0:3:19 |2.52187|0.01388
18/9/2018/ 0:3:20 |2.64375|0.01425
18/9/2018/ 0:3:21 |3.07500|0.01087
18/9/2018/ 0:3:22 |3.11250|0.00937
18/9/2018/ 0:3:23 |2.55000|0.01350
18/9/2018/ 0:3:24 |2.56875|0.01350
18/9/2018/ 0:3:25 |2.79375|0.01237
18/9/2018/ 0:3:26 |3.18750|0.01050
18/9/2018/ 0:3:27 |3.13125|0.00937
18/9/2018/ 0:3:28 |2.59687|0.01087
18/9/2018/ 0:3:29 |2.55000|0.01388
18/9/2018/ 0:3:30 |3.20625|0.01125
18/9/2018/ 0:3:31 |3.00000|0.00937
18/9/2018/ 0:3:32 |2.81250|0.01012
18/9/2018/ 0:3:33 |2.47500|0.01312
18/9/2018/ 0:3:34 |2.63437|0.01237
18/9/2018/ 0:3:35 |3.26250|0.01125
18/9/2018/ 0:3:36 |3.11250|0.00975
18/9/2018/ 0:3:37 |2.78437|0.01087
18/9/2018/ 0:3:38 |2.48437|0.01125
18/9/2018/ 0:3:39 |2.59687|0.00862
18/9/2018/ 0:3:40 |3.23437|0.01087
18/9/2018/ 0:3:41 |3.32812|0.01050
18/9/2018/ 0:3:42 |2.85000|0.01388
18/9/2018/ 0:3:43 |2.56875|0.01425
18/9/2018/ 0:3:44 |2.53125|0.01388
18/9/2018/ 0:3:45 |3.09375|0.01163
18/9/2018/ 0:3:46 |3.20625|0.01087
18/9/2018/ 0:3:47 |3.00937|0.01200
18/9/2018/ 0:3:48 |2.56875|0.01350
18/9/2018/ 0:3:49 |2.54062|0.01312
18/9/2018/ 0:3:50 |3.10312|0.00937
18/9/2018/ 0:3:51 |3.22500|0.01087
18/9/2018/ 0:3:52 |2.91562|0.01125
18/9/2018/ 0:3:53 |2.52187|0.01388
18/9/2018/ 0:3:54 |2.51250|0.01275
18/9/2018/ 0:3:55 |2.51250|0.01388
18/9/2018/ 0:3:56 |2.92500|0.01087
18/9/2018/ 0:3:57 |3.09375|0.01050
18/9/2018/ 0:3:58 |3.05625|0.01087
18/9/2018/ 0:3:59 |2.83125|0.01012
18/9/2018/ 0:4:0 |2.48437|0.01237
18/9/2018/ 0:4:1 |2.55000|0.01388
18/9/2018/ 0:4:2 |3.05625|0.01125
18/9/2018/ 0:4:3 |3.22500|0.00900
18/9/2018/ 0:4:4 |2.67187|0.01050
18/9/2018/ 0:4:5 |2.45625|0.01500
18/9/2018/ 0:4:6 |2.64375|0.01350
18/9/2018/ 0:4:7 |3.25312|0.01087
18/9/2018/ 0:4:8 |2.77500|0.00900
18/9/2018/ 0:4:9 |2.84062|0.01087
18/9/2018/ 0:4:10 |2.66250|0.00937
18/9/2018/ 0:4:11 |2.53125|0.01275
18/9/2018/ 0:4:12 |3.15000|0.01012
18/9/2018/ 0:4:13 |2.97187|0.00975
18/9/2018/ 0:4:14 |2.59687|0.01425
18/9/2018/ 0:4:15 |2.40937|0.01163
18/9/2018/ 0:4:16 |2.96250|0.01237
18/9/2018/ 0:4:17 |3.17812|0.01012
18/9/2018/ 0:4:18 |2.62500|0.01012
18/9/2018/ 0:4:19 |2.51250|0.01012
18/9/2018/ 0:4:20 |2.60625|0.01237
18/9/2018/ 0:4:21 |2.98125|0.01087
18/9/2018/ 0:4:22 |3.00937|0.01087
18/9/2018/ 0:4:23 |2.47500|0.01388
18/9/2018/ 0:4:24 |2.45625|0.01125
18/9/2018/ 0:4:25 |2.78437|0.01200
18/9/2018/ 0:4:26 |3.14062|0.01163
18/9/2018/ 0:4:27 |3.07500|0.00937
18/9/2018/ 0:4:28 |2.57812|0.01163
18/9/2018/ 0:4:29 |2.53125|0.01388
18/9/2018/ 0:4:30 |2.75625|0.01087
18/9/2018/ 0:4:31 |3.19687|0.01050
18/9/2018/ 0:4:32 |2.78437|0.01012
18/9/2018/ 0:4:33 |2.47500|0.01163
18/9/2018/ 0:4:34 |2.85937|0.01200
18/9/2018/ 0:4:35 |3.09375|0.01163
18/9/2018/ 0:4:36 |2.95312|0.01125
18/9/2018/ 0:4:37 |2.54062|0.01237
18/9/2018/ 0:4:38 |2.46562|0.01200
18/9/2018/ 0:4:39 |2.77500|0.01237
18/9/2018/ 0:4:40 |3.14062|0.01050
18/9/2018/ 0:4:41 |2.97187|0.00937
18/9/2018/ 0:4:42 |2.60625|0.01350
18/9/2018/ 0:4:43 |2.59687|0.01350
18/9/2018/ 0:4:44 |3.20625|0.01125
18/9/2018/ 0:4:45 |2.99062|0.01200
18/9/2018/ 0:4:46 |2.69062|0.00975
18/9/2018/ 0:4:47 |2.50312|0.01312
18/9/2018/ 0:4:48 |3.04687|0.01050
18/9/2018/ 0:4:49 |3.14062|0.00975
18/9/2018/ 0:4:50 |2.60625|0.01012
18/9/2018/ 0:4:51 |2.48437|0.01388
18/9/2018/ 0:4:52 |2.72812|0.01237
18/9/2018/ 0:4:53 |2.97187|0.01012
18/9/2018/ 0:4:54 |3.04687|0.00900
18/9/2018/ 0:4:55 |2.66250|0.01012
18/9/2018/ 0:4:56 |2.45625|0.01388
18/9/2018/ 0:4:57 |2.70000|0.01575
18/9/2018/ 0:4:58 |3.22500|0.01012
18/9/2018/ 0:4:59 |2.63437|0.01050
18/9/2018/ 0:5:0 |2.55937|0.01125
18/9/2018/ 0:5:1 |2.52187|0.01312
18/9/2018/ 0:5:2 |2.57812|0.01275
18/9/2018/ 0:5:3 |3.06562|0.01050
18/9/2018/ 0:5:4 |3.18750|0.00975
18/9/2018/ 0:5:5 |2.74687|0.01012
18/9/2018/ 0:5:6 |2.50312|0.01087
18/9/2018/ 0:5:7 |2.48437|0.01275
18/9/2018/ 0:5:8 |2.52187|0.01388
18/9/2018/ 0:5:9 |3.05625|0.01125
18/9/2018/ 0:5:10 |3.21562|0.00900
18/9/2018/ 0:5:11 |2.69062|0.00975
18/9/2018/ 0:5:12 |2.44687|0.01312
18/9/2018/ 0:5:13 |2.56875|0.01388
18/9/2018/ 0:5:14 |2.92500|0.01200
18/9/2018/ 0:5:15 |3.19687|0.01087
18/9/2018/ 0:5:16 |3.10312|0.00975
18/9/2018/ 0:5:17 |2.65312|0.01087
18/9/2018/ 0:5:18 |2.48437|0.01312
18/9/2018/ 0:5:19 |2.55000|0.01388
18/9/2018/ 0:5:20 |3.05625|0.01125
18/9/2018/ 0:5:21 |3.15000|0.00937
18/9/2018/ 0:5:22 |3.02812|0.00937
18/9/2018/ 0:5:23 |2.68125|0.00900
18/9/2018/ 0:5:24 |2.46562|0.01163
18/9/2018/ 0:5:25 |2.46562|0.01200
18/9/2018/ 0:5:26 |2.93437|0.01050
18/9/2018/ 0:5:27 |3.23437|0.01012
18/9/2018/ 0:5:28 |2.86875|0.01050
18/9/2018/ 0:5:29 |2.56875|0.01688
18/9/2018/ 0:5:30 |2.45625|0.01312
18/9/2018/ 0:5:31 |2.56875|0.01050
18/9/2018/ 0:5:32 |3.20625|0.01163
18/9/2018/ 0:5:33 |3.15000|0.00937
18/9/2018/ 0:5:34 |2.70000|0.01050
18/9/2018/ 0:5:35 |2.45625|0.01200
18/9/2018/ 0:5:36 |2.53125|0.01312
18/9/2018/ 0:5:37 |2.56875|0.01200
18/9/2018/ 0:5:38 |3.19687|0.01163
18/9/2018/ 0:5:39 |3.19687|0.01012
18/9/2018/ 0:5:40 |2.65312|0.01050
18/9/2018/ 0:5:41 |2.44687|0.01425
18/9/2018/ 0:5:42 |2.60625|0.01163
18/9/2018/ 0:5:43 |3.19687|0.01050
18/9/2018/ 0:5:44 |2.90625|0.01163
18/9/2018/ 0:5:45 |2.44687|0.01275
18/9/2018/ 0:5:46 |2.65312|0.01312
18/9/2018/ 0:5:47 |3.00000|0.01012
18/9/2018/ 0:5:48 |3.16875|0.00975
18/9/2018/ 0:5:49 |2.55000|0.01012
18/9/2018/ 0:5:50 |2.48437|0.01388
18/9/2018/ 0:5:51 |3.07500|0.01163
18/9/2018/ 0:5:52 |3.15937|0.01050
18/9/2018/ 0:5:53 |3.13125|0.00975
18/9/2018/ 0:5:54 |2.87812|0.01050
18/9/2018/ 0:5:55 |2.46562|0.01312
18/9/2018/ 0:5:56 |2.87812|0.01237
18/9/2018/ 0:5:57 |2.97187|0.00937
18/9/2018/ 0:5:58 |2.73750|0.01087
18/9/2018/ 0:5:59 |2.47500|0.01237
18/9/2018/ 0:6:0 |2.64375|0.01163
18/9/2018/ 0:6:1 |3.31875|0.01050
18/9/2018/ 0:6:2 |2.84062|0.01125
18/9/2018/ 0:6:3 |2.69062|0.00937
18/9/2018/ 0:6:4 |2.50312|0.01050
18/9/2018/ 0:6:5 |2.91562|0.01050
18/9/2018/ 0:6:6 |3.25312|0.00900
18/9/2018/ 0:6:7 |3.11250|0.00900
18/9/2018/ 0:6:8 |2.63437|0.01388
18/9/2018/ 0:6:9 |2.45625|0.01312
18/9/2018/ 0:6:10 |2.66250|0.01163
18/9/2018/ 0:6:11 |3.30000|0.01050
18/9/2018/ 0:6:12 |3.05625|0.01012
18/9/2018/ 0:6:13 |2.47500|0.01312
18/9/2018/ 0:6:14 |2.48437|0.01275
18/9/2018/ 0:6:15 |3.02812|0.01163
18/9/2018/ 0:6:16 |3.26250|0.00937
18/9/2018/ 0:6:17 |2.65312|0.01087
18/9/2018/ 0:6:18 |2.49375|0.01200
18/9/2018/ 0:6:19 |2.79375|0.01200
18/9/2018/ 0:6:20 |3.26250|0.01012
18/9/2018/ 0:6:21 |2.94375|0.00975
18/9/2018/ 0:6:22 |2.55000|0.01312
18/9/2018/ 0:6:23 |2.66250|0.01237
18/9/2018/ 0:6:24 |2.98125|0.01050
18/9/2018/ 0:6:25 |3.11250|0.00937
18/9/2018/ 0:6:26 |2.54062|0.01388
18/9/2018/ 0:6:27 |2.69062|0.01350
18/9/2018/ 0:6:28 |3.23437|0.01012
18/9/2018/ 0:6:29 |2.94375|0.01163
18/9/2018/ 0:6:30 |2.46562|0.01237
18/9/2018/ 0:6:31 |2.79375|0.01200
18/9/2018/ 0:6:32 |3.08437|0.00975
18/9/2018/ 0:6:33 |2.65312|0.01125
18/9/2018/ 0:6:34 |2.48437|0.01350
18/9/2018/ 0:6:35 |2.77500|0.01237
18/9/2018/ 0:6:36 |3.09375|0.01125
18/9/2018/ 0:6:37 |2.98125|0.00975
18/9/2018/ 0:6:38 |2.61562|0.01425
18/9/2018/ 0:6:39 |2.61562|0.01200
18/9/2018/ 0:6:40 |2.79375|0.01125
18/9/2018/ 0:6:41 |3.13125|0.00937
18/9/2018/ 0:6:42 |2.60625|0.01012
18/9/2018/ 0:6:43 |2.39062|0.01388
18/9/2018/ 0:6:44 |2.55000|0.01275
18/9/2018/ 0:6:45 |3.12187|0.01125
18/9/2018/ 0:6:46 |2.75625|0.01200
18/9/2018/ 0:6:47 |2.45625|0.01388
18/9/2018/ 0:6:48 |2.60625|0.01350
18/9/2018/ 0:6:49 |2.99062|0.01200
18/9/2018/ 0:6:50 |3.14062|0.00937
18/9/2018/ 0:6:51 |2.87812|0.01050
18/9/2018/ 0:6:52 |2.52187|0.01388
18/9/2018/ 0:6:53 |2.79375|0.01200
18/9/2018/ 0:6:54 |3.20625|0.00937
18/9/2018/ 0:6:55 |2.91562|0.01012
18/9/2018/ 0:6:56 |2.45625|0.01388
18/9/2018/ 0:6:57 |3.04687|0.01087
18/9/2018/ 0:6:58 |3.05625|0.01012
18/9/2018/ 0:6:59 |2.62500|0.01388
18/9/2018/ 0:7:0 |2.46562|0.01312
18/9/2018/ 0:7:1 |3.10312|0.01087
18/9/2018/ 0:7:2 |2.76562|0.00975
18/9/2018/ 0:7:3 |2.44687|0.01050
18/9/2018/ 0:7:4 |2.59687|0.01350
18/9/2018/ 0:7:5 |2.89687|0.01087
18/9/2018/ 0:7:6 |3.30000|0.00937
18/9/2018/ 0:7:7 |2.65312|0.00975
18/9/2018/ 0:7:8 |2.52187|0.01463
18/9/2018/ 0:7:9 |3.24375|0.01087
18/9/2018/ 0:7:10 |3.16875|0.00937
18/9/2018/ 0:7:11 |2.73750|0.00937
18/9/2018/ 0:7:12 |2.52187|0.01425
18/9/2018/ 0:7:13 |3.06562|0.01050
18/9/2018/ 0:7:14 |3.12187|0.00900
18/9/2018/ 0:7:15 |2.73750|0.01125
18/9/2018/ 0:7:16 |2.41875|0.01050
18/9/2018/ 0:7:17 |2.75625|0.01275
18/9/2018/ 0:7:18 |3.19687|0.01012
18/9/2018/ 0:7:19 |2.70937|0.01012
18/9/2018/ 0:7:20 |2.62500|0.01163
18/9/2018/ 0:7:21 |2.49375|0.01388
18/9/2018/ 0:7:22 |2.95312|0.01200
18/9/2018/ 0:7:23 |3.09375|0.00975
18/9/2018/ 0:7:24 |2.51250|0.01388
18/9/2018/ 0:7:25 |2.48437|0.01275
18/9/2018/ 0:7:26 |3.15937|0.01163
18/9/2018/ 0:7:27 |2.92500|0.01125
18/9/2018/ 0:7:28 |2.49375|0.01163
18/9/2018/ 0:7:29 |2.98125|0.01163
18/9/2018/ 0:7:30 |3.19687|0.00975
18/9/2018/ 0:7:31 |2.72812|0.01012
18/9/2018/ 0:7:32 |2.52187|0.01575
18/9/2018/ 0:7:33 |3.21562|0.01087
18/9/2018/ 0:7:34 |2.92500|0.01425
18/9/2018/ 0:7:35 |2.71875|0.00975
18/9/2018/ 0:7:36 |2.49375|0.01425
18/9/2018/ 0:7:37 |2.82187|0.01163
18/9/2018/ 0:7:38 |3.15937|0.00937
18/9/2018/ 0:7:39 |2.71875|0.01012
18/9/2018/ 0:7:40 |2.55937|0.01388
18/9/2018/ 0:7:41 |2.86875|0.01275
18/9/2018/ 0:7:42 |3.23437|0.00975
18/9/2018/ 0:7:43 |2.63437|0.01163
18/9/2018/ 0:7:44 |2.53125|0.01388
18/9/2018/ 0:7:45 |2.72812|0.01237
18/9/2018/ 0:7:46 |3.22500|0.00975
18/9/2018/ 0:7:47 |2.62500|0.01050
18/9/2018/ 0:7:48 |2.47500|0.01312
18/9/2018/ 0:7:49 |2.96250|0.01125
18/9/2018/ 0:7:50 |2.71875|0.01012
18/9/2018/ 0:7:51 |2.47500|0.01388
18/9/2018/ 0:7:52 |2.72812|0.01312
18/9/2018/ 0:7:53 |3.31875|0.01163
18/9/2018/ 0:7:54 |3.15937|0.00937
18/9/2018/ 0:7:55 |2.50312|0.01050
18/9/2018/ 0:7:56 |2.55000|0.01725
18/9/2018/ 0:7:57 |2.94375|0.01125
18/9/2018/ 0:7:58 |3.22500|0.00900
18/9/2018/ 0:7:59 |2.95312|0.01087
18/9/2018/ 0:8:0 |2.49375|0.01312
18/9/2018/ 0:8:1 |2.83125|0.01275
18/9/2018/ 0:8:2 |3.24375|0.01050
18/9/2018/ 0:8:3 |2.62500|0.01087
18/9/2018/ 0:8:4 |2.50312|0.01163
18/9/2018/ 0:8:5 |2.55000|0.01350
18/9/2018/ 0:8:6 |3.15937|0.01050
18/9/2018/ 0:8:7 |3.09375|0.01163
18/9/2018/ 0:8:8 |2.51250|0.01425
18/9/2018/ 0:8:9 |2.77500|0.01163
18/9/2018/ 0:8:10 |3.18750|0.01087
18/9/2018/ 0:8:11 |2.89687|0.01125
18/9/2018/ 0:8:12 |2.52187|0.01575
18/9/2018/ 0:8:13 |2.95312|0.01200
18/9/2018/ 0:8:14 |3.10312|0.00975
18/9/2018/ 0:8:15 |2.85000|0.01050
18/9/2018/ 0:8:16 |2.50312|0.01388
18/9/2018/ 0:8:17 |3.00937|0.01050
18/9/2018/ 0:8:18 |3.45937|0.00900
18/9/2018/ 0:8:19 |3.00000|0.01125
18/9/2018/ 0:8:20 |2.75625|0.01012
18/9/2018/ 0:8:21 |2.50312|0.01237
18/9/2018/ 0:8:22 |2.82187|0.01275
18/9/2018/ 0:8:23 |3.22500|0.01050
18/9/2018/ 0:8:24 |3.00000|0.01087
18/9/2018/ 0:8:25 |2.90625|0.01050
18/9/2018/ 0:8:26 |2.58750|0.01388
18/9/2018/ 0:8:27 |2.53125|0.01388
18/9/2018/ 0:8:28 |3.06562|0.01087
18/9/2018/ 0:8:29 |3.22500|0.00975
18/9/2018/ 0:8:30 |2.74687|0.01087
18/9/2018/ 0:8:31 |2.62500|0.01650
18/9/2018/ 0:8:32 |2.55937|0.01350
18/9/2018/ 0:8:33 |2.83125|0.01087
18/9/2018/ 0:8:34 |3.14062|0.01012
18/9/2018/ 0:8:35 |3.07500|0.01237
18/9/2018/ 0:8:36 |2.60625|0.01237
18/9/2018/ 0:8:37 |2.57812|0.01275
18/9/2018/ 0:8:38 |3.29062|0.01087
18/9/2018/ 0:8:39 |3.02812|0.00975
18/9/2018/ 0:8:40 |2.86875|0.01125
18/9/2018/ 0:8:41 |2.55937|0.01425
18/9/2018/ 0:8:42 |2.68125|0.01200
18/9/2018/ 0:8:43 |3.34687|0.01087
18/9/2018/ 0:8:44 |2.79375|0.01087
18/9/2018/ 0:8:45 |2.70000|0.01012
18/9/2018/ 0:8:46 |2.54062|0.01312
18/9/2018/ 0:8:47 |3.15000|0.01125
18/9/2018/ 0:8:48 |3.28125|0.01200
18/9/2018/ 0:8:49 |2.97187|0.01050
18/9/2018/ 0:8:50 |2.54062|0.01388
18/9/2018/ 0:8:51 |2.53125|0.01275
18/9/2018/ 0:8:52 |3.05625|0.00975
18/9/2018/ 0:8:53 |3.15000|0.00975
18/9/2018/ 0:8:54 |2.79375|0.01050
