DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
19/9/2018/ 1:23:13 |2.42812|0.01050
19/9/2018/ 1:23:14 |2.27812|0.01125
19/9/2018/ 1:23:15 |2.33437|0.01200
19/9/2018/ 1:23:16 |2.87812|0.01087
19/9/2018/ 1:23:17 |2.83125|0.00900
19/9/2018/ 1:23:18 |2.40937|0.00937
19/9/2018/ 1:23:19 |2.41875|0.01237
19/9/2018/ 1:23:20 |2.35312|0.01237
19/9/2018/ 1:23:21 |2.96250|0.01087
19/9/2018/ 1:23:22 |2.30625|0.01125
19/9/2018/ 1:23:23 |2.43750|0.01275
19/9/2018/ 1:23:24 |3.00937|0.01125
19/9/2018/ 1:23:25 |2.96250|0.01087
19/9/2018/ 1:23:26 |2.55937|0.01125
19/9/2018/ 1:23:27 |2.35312|0.01125
19/9/2018/ 1:23:28 |2.28750|0.01388
19/9/2018/ 1:23:29 |2.55000|0.01200
19/9/2018/ 1:23:30 |3.00000|0.01012
19/9/2018/ 1:23:31 |2.65312|0.01012
19/9/2018/ 1:23:32 |2.32500|0.01388
19/9/2018/ 1:23:33 |2.30625|0.01237
19/9/2018/ 1:23:34 |2.75625|0.01050
19/9/2018/ 1:23:35 |2.85000|0.00900
19/9/2018/ 1:23:36 |2.41875|0.01050
19/9/2018/ 1:23:37 |2.37187|0.01237
19/9/2018/ 1:23:38 |2.40000|0.01388
19/9/2018/ 1:23:39 |2.56875|0.01163
19/9/2018/ 1:23:40 |2.95312|0.01012
19/9/2018/ 1:23:41 |2.57812|0.01050
19/9/2018/ 1:23:42 |2.27812|0.01425
19/9/2018/ 1:23:43 |2.37187|0.01200
19/9/2018/ 1:23:44 |2.85937|0.01087
19/9/2018/ 1:23:45 |3.00000|0.00900
19/9/2018/ 1:23:46 |2.40000|0.01087
19/9/2018/ 1:23:47 |2.35312|0.01200
19/9/2018/ 1:23:48 |2.52187|0.01350
19/9/2018/ 1:23:49 |2.75625|0.01012
19/9/2018/ 1:23:50 |2.42812|0.01050
19/9/2018/ 1:23:51 |2.32500|0.01350
19/9/2018/ 1:23:52 |2.68125|0.01163
19/9/2018/ 1:23:53 |2.51250|0.01312
19/9/2018/ 1:23:54 |2.95312|0.01012
19/9/2018/ 1:23:55 |2.57812|0.01050
19/9/2018/ 1:23:56 |2.25000|0.01312
19/9/2018/ 1:23:57 |2.57812|0.01125
19/9/2018/ 1:23:58 |2.98125|0.01125
19/9/2018/ 1:23:59 |2.88750|0.00975
19/9/2018/ 1:24:0 |2.44687|0.01388
19/9/2018/ 1:24:1 |2.43750|0.01237
19/9/2018/ 1:24:2 |2.91562|0.01125
19/9/2018/ 1:24:3 |2.95312|0.00937
19/9/2018/ 1:24:4 |2.36250|0.01050
19/9/2018/ 1:24:5 |2.31562|0.01237
19/9/2018/ 1:24:6 |2.82187|0.01087
19/9/2018/ 1:24:7 |2.85937|0.00900
19/9/2018/ 1:24:8 |2.75625|0.00900
19/9/2018/ 1:24:9 |2.52187|0.01012
19/9/2018/ 1:24:10 |2.29687|0.01163
19/9/2018/ 1:24:11 |2.64375|0.01163
19/9/2018/ 1:24:12 |2.85937|0.01050
19/9/2018/ 1:24:13 |2.70000|0.00937
19/9/2018/ 1:24:14 |2.62500|0.01050
19/9/2018/ 1:24:15 |2.40000|0.01388
19/9/2018/ 1:24:16 |2.32500|0.01312
19/9/2018/ 1:24:17 |2.69062|0.01275
19/9/2018/ 1:24:18 |2.94375|0.00937
19/9/2018/ 1:24:19 |2.44687|0.01012
19/9/2018/ 1:24:20 |2.41875|0.01087
19/9/2018/ 1:24:21 |2.31562|0.01350
19/9/2018/ 1:24:22 |2.52187|0.01163
19/9/2018/ 1:24:23 |2.72812|0.01050
19/9/2018/ 1:24:24 |3.00000|0.01012
19/9/2018/ 1:24:25 |2.64375|0.01087
19/9/2018/ 1:24:26 |2.29687|0.01350
19/9/2018/ 1:24:27 |2.29687|0.01312
19/9/2018/ 1:24:28 |2.84062|0.01087
19/9/2018/ 1:24:29 |2.78437|0.00900
19/9/2018/ 1:24:30 |2.40937|0.01125
19/9/2018/ 1:24:31 |2.32500|0.01350
19/9/2018/ 1:24:32 |2.55000|0.01050
19/9/2018/ 1:24:33 |2.93437|0.00937
19/9/2018/ 1:24:34 |2.47500|0.00975
19/9/2018/ 1:24:35 |2.31562|0.01388
19/9/2018/ 1:24:36 |2.37187|0.01125
19/9/2018/ 1:24:37 |2.48437|0.01163
19/9/2018/ 1:24:38 |3.00937|0.00975
19/9/2018/ 1:24:39 |2.45625|0.01012
19/9/2018/ 1:24:40 |2.28750|0.01350
19/9/2018/ 1:24:41 |2.62500|0.00975
19/9/2018/ 1:24:42 |2.97187|0.01163
19/9/2018/ 1:24:43 |2.77500|0.01200
19/9/2018/ 1:24:44 |2.40937|0.01425
19/9/2018/ 1:24:45 |2.36250|0.01163
19/9/2018/ 1:24:46 |3.00000|0.01125
19/9/2018/ 1:24:47 |2.98125|0.00937
19/9/2018/ 1:24:48 |2.53125|0.01012
19/9/2018/ 1:24:49 |2.29687|0.01275
19/9/2018/ 1:24:50 |2.55937|0.01125
19/9/2018/ 1:24:51 |2.78437|0.01125
19/9/2018/ 1:24:52 |2.97187|0.01125
19/9/2018/ 1:24:53 |2.82187|0.01125
19/9/2018/ 1:24:54 |2.36250|0.01163
19/9/2018/ 1:24:55 |2.40000|0.01237
19/9/2018/ 1:24:56 |2.85937|0.01087
19/9/2018/ 1:24:57 |2.85000|0.01050
19/9/2018/ 1:24:58 |2.52187|0.01050
19/9/2018/ 1:24:59 |2.28750|0.01425
19/9/2018/ 1:25:0 |2.43750|0.01312
19/9/2018/ 1:25:1 |3.03750|0.01087
19/9/2018/ 1:25:2 |2.87812|0.00975
19/9/2018/ 1:25:3 |2.68125|0.01087
19/9/2018/ 1:25:4 |2.35312|0.01200
19/9/2018/ 1:25:5 |2.31562|0.01200
19/9/2018/ 1:25:6 |2.40937|0.01312
19/9/2018/ 1:25:7 |2.96250|0.01425
19/9/2018/ 1:25:8 |3.01875|0.01087
19/9/2018/ 1:25:9 |2.77500|0.00975
19/9/2018/ 1:25:10 |2.43750|0.01050
19/9/2018/ 1:25:11 |2.35312|0.01312
19/9/2018/ 1:25:12 |2.33437|0.01200
19/9/2018/ 1:25:13 |2.83125|0.01050
19/9/2018/ 1:25:14 |2.95312|0.00937
19/9/2018/ 1:25:15 |2.60625|0.01087
19/9/2018/ 1:25:16 |2.40937|0.01163
19/9/2018/ 1:25:17 |2.34375|0.01275
19/9/2018/ 1:25:18 |2.63437|0.00975
19/9/2018/ 1:25:19 |2.42812|0.01125
19/9/2018/ 1:25:20 |2.97187|0.01050
19/9/2018/ 1:25:21 |2.68125|0.01125
19/9/2018/ 1:25:22 |2.40000|0.01275
19/9/2018/ 1:25:23 |2.42812|0.01388
19/9/2018/ 1:25:24 |2.46562|0.01237
19/9/2018/ 1:25:25 |3.10312|0.00975
19/9/2018/ 1:25:26 |2.46562|0.01012
19/9/2018/ 1:25:27 |2.37187|0.01237
19/9/2018/ 1:25:28 |2.40000|0.01350
19/9/2018/ 1:25:29 |2.92500|0.01125
19/9/2018/ 1:25:30 |2.93437|0.00937
19/9/2018/ 1:25:31 |2.51250|0.01012
19/9/2018/ 1:25:32 |2.30625|0.01388
19/9/2018/ 1:25:33 |2.50312|0.01125
19/9/2018/ 1:25:34 |2.73750|0.00975
19/9/2018/ 1:25:35 |3.01875|0.01050
19/9/2018/ 1:25:36 |2.77500|0.00937
19/9/2018/ 1:25:37 |2.42812|0.00937
19/9/2018/ 1:25:38 |2.30625|0.01275
19/9/2018/ 1:25:39 |2.53125|0.01200
19/9/2018/ 1:25:40 |2.99062|0.01012
19/9/2018/ 1:25:41 |3.01875|0.01012
19/9/2018/ 1:25:42 |2.49375|0.01012
19/9/2018/ 1:25:43 |2.29687|0.01425
19/9/2018/ 1:25:44 |2.55000|0.01275
19/9/2018/ 1:25:45 |3.05625|0.01125
19/9/2018/ 1:25:46 |2.84062|0.00937
19/9/2018/ 1:25:47 |2.57812|0.01012
19/9/2018/ 1:25:48 |2.46562|0.01050
19/9/2018/ 1:25:49 |2.27812|0.01012
19/9/2018/ 1:25:50 |2.56875|0.01200
19/9/2018/ 1:25:51 |2.98125|0.00975
19/9/2018/ 1:25:52 |2.63437|0.01087
19/9/2018/ 1:25:53 |2.42812|0.00975
19/9/2018/ 1:25:54 |2.28750|0.01163
19/9/2018/ 1:25:55 |2.85937|0.01125
19/9/2018/ 1:25:56 |2.96250|0.00862
19/9/2018/ 1:25:57 |2.51250|0.00975
19/9/2018/ 1:25:58 |2.38125|0.01350
19/9/2018/ 1:25:59 |2.34375|0.01237
19/9/2018/ 1:26:0 |3.00000|0.01050
19/9/2018/ 1:26:1 |2.84062|0.00937
19/9/2018/ 1:26:2 |2.68125|0.01087
19/9/2018/ 1:26:3 |2.35312|0.01312
19/9/2018/ 1:26:4 |2.33437|0.01275
19/9/2018/ 1:26:5 |3.01875|0.01087
19/9/2018/ 1:26:6 |2.84062|0.00900
19/9/2018/ 1:26:7 |2.38125|0.01388
19/9/2018/ 1:26:8 |2.37187|0.01200
19/9/2018/ 1:26:9 |2.55937|0.01312
19/9/2018/ 1:26:10 |3.00000|0.01012
19/9/2018/ 1:26:11 |2.46562|0.00975
19/9/2018/ 1:26:12 |2.33437|0.01350
19/9/2018/ 1:26:13 |2.81250|0.01087
19/9/2018/ 1:26:14 |2.93437|0.01050
19/9/2018/ 1:26:15 |2.57812|0.01087
19/9/2018/ 1:26:16 |2.40937|0.01388
19/9/2018/ 1:26:17 |2.31562|0.01163
19/9/2018/ 1:26:18 |2.36250|0.01237
19/9/2018/ 1:26:19 |2.92500|0.00975
19/9/2018/ 1:26:20 |2.99062|0.00900
19/9/2018/ 1:26:21 |2.87812|0.00937
19/9/2018/ 1:26:22 |2.50312|0.01050
19/9/2018/ 1:26:23 |2.25937|0.01237
19/9/2018/ 1:26:24 |2.46562|0.01312
19/9/2018/ 1:26:25 |2.94375|0.01087
19/9/2018/ 1:26:26 |3.05625|0.00900
19/9/2018/ 1:26:27 |2.89687|0.00937
19/9/2018/ 1:26:28 |2.44687|0.01050
19/9/2018/ 1:26:29 |2.37187|0.01425
19/9/2018/ 1:26:30 |2.34375|0.01163
19/9/2018/ 1:26:31 |2.29687|0.01388
19/9/2018/ 1:26:32 |2.92500|0.00975
19/9/2018/ 1:26:33 |2.97187|0.00900
19/9/2018/ 1:26:34 |2.70000|0.01087
19/9/2018/ 1:26:35 |2.39062|0.01087
19/9/2018/ 1:26:36 |2.43750|0.01388
19/9/2018/ 1:26:37 |3.01875|0.01087
19/9/2018/ 1:26:38 |2.69062|0.01163
19/9/2018/ 1:26:39 |2.45625|0.01012
19/9/2018/ 1:26:40 |2.27812|0.01350
19/9/2018/ 1:26:41 |2.64375|0.01200
19/9/2018/ 1:26:42 |2.91562|0.00937
19/9/2018/ 1:26:43 |2.40000|0.01125
19/9/2018/ 1:26:44 |2.33437|0.00975
19/9/2018/ 1:26:45 |2.30625|0.01050
19/9/2018/ 1:26:46 |2.40000|0.01275
19/9/2018/ 1:26:47 |2.98125|0.01050
19/9/2018/ 1:26:48 |2.65312|0.01125
19/9/2018/ 1:26:49 |2.45625|0.00862
19/9/2018/ 1:26:50 |2.28750|0.01200
19/9/2018/ 1:26:51 |2.60625|0.01163
19/9/2018/ 1:26:52 |3.00000|0.00975
19/9/2018/ 1:26:53 |2.40000|0.00975
19/9/2018/ 1:26:54 |2.24062|0.01050
19/9/2018/ 1:26:55 |2.34375|0.01200
19/9/2018/ 1:26:56 |2.88750|0.00787
19/9/2018/ 1:26:57 |2.97187|0.00900
19/9/2018/ 1:26:58 |2.43750|0.00975
19/9/2018/ 1:26:59 |2.42812|0.01275
19/9/2018/ 1:27:0 |2.29687|0.01312
19/9/2018/ 1:27:1 |2.53125|0.01237
19/9/2018/ 1:27:2 |2.89687|0.01087
19/9/2018/ 1:27:3 |2.75625|0.01163
19/9/2018/ 1:27:4 |2.47500|0.01050
19/9/2018/ 1:27:5 |2.30625|0.01350
19/9/2018/ 1:27:6 |2.39062|0.01125
19/9/2018/ 1:27:7 |2.63437|0.01163
19/9/2018/ 1:27:8 |2.99062|0.01050
19/9/2018/ 1:27:9 |2.88750|0.00937
19/9/2018/ 1:27:10 |2.51250|0.00900
19/9/2018/ 1:27:11 |2.49375|0.00862
19/9/2018/ 1:27:12 |2.31562|0.01388
19/9/2018/ 1:27:13 |2.59687|0.01163
19/9/2018/ 1:27:14 |2.81250|0.01087
19/9/2018/ 1:27:15 |3.01875|0.00937
19/9/2018/ 1:27:16 |2.79375|0.00937
19/9/2018/ 1:27:17 |2.41875|0.01237
19/9/2018/ 1:27:18 |2.39062|0.01200
19/9/2018/ 1:27:19 |3.03750|0.01050
19/9/2018/ 1:27:20 |2.94375|0.00937
19/9/2018/ 1:27:21 |2.40000|0.00937
19/9/2018/ 1:27:22 |2.41875|0.01425
19/9/2018/ 1:27:23 |2.41875|0.01200
19/9/2018/ 1:27:24 |2.99062|0.01050
19/9/2018/ 1:27:25 |2.37187|0.01050
19/9/2018/ 1:27:26 |2.26875|0.01237
19/9/2018/ 1:27:27 |2.31562|0.01237
19/9/2018/ 1:27:28 |2.46562|0.01275
19/9/2018/ 1:27:29 |2.98125|0.01050
19/9/2018/ 1:27:30 |2.80312|0.00900
19/9/2018/ 1:27:31 |2.44687|0.00862
19/9/2018/ 1:27:32 |2.38125|0.01350
19/9/2018/ 1:27:33 |2.53125|0.01163
19/9/2018/ 1:27:34 |2.82187|0.01012
19/9/2018/ 1:27:35 |2.72812|0.01087
19/9/2018/ 1:27:36 |2.38125|0.01125
19/9/2018/ 1:27:37 |2.35312|0.01050
19/9/2018/ 1:27:38 |3.01875|0.01125
19/9/2018/ 1:27:39 |3.00937|0.00975
19/9/2018/ 1:27:40 |2.59687|0.00975
19/9/2018/ 1:27:41 |2.35312|0.01237
19/9/2018/ 1:27:42 |2.34375|0.01087
19/9/2018/ 1:27:43 |2.74687|0.01200
19/9/2018/ 1:27:44 |2.93437|0.00937
19/9/2018/ 1:27:45 |2.78437|0.01163
19/9/2018/ 1:27:46 |2.40937|0.01388
19/9/2018/ 1:27:47 |2.52187|0.01312
19/9/2018/ 1:27:48 |3.09375|0.01050
19/9/2018/ 1:27:49 |2.65312|0.01012
19/9/2018/ 1:27:50 |2.44687|0.01125
19/9/2018/ 1:27:51 |2.35312|0.01087
19/9/2018/ 1:27:52 |3.08437|0.01087
19/9/2018/ 1:27:53 |2.75625|0.00900
19/9/2018/ 1:27:54 |2.46562|0.01312
19/9/2018/ 1:27:55 |2.36250|0.01125
19/9/2018/ 1:27:56 |2.37187|0.01237
19/9/2018/ 1:27:57 |2.79375|0.01163
19/9/2018/ 1:27:58 |2.91562|0.00900
19/9/2018/ 1:27:59 |2.41875|0.01012
19/9/2018/ 1:28:0 |2.33437|0.01163
19/9/2018/ 1:28:1 |2.40000|0.01200
19/9/2018/ 1:28:2 |3.06562|0.01087
19/9/2018/ 1:28:3 |2.69062|0.01012
19/9/2018/ 1:28:4 |2.42812|0.00937
19/9/2018/ 1:28:5 |2.32500|0.01237
19/9/2018/ 1:28:6 |2.40000|0.01275
19/9/2018/ 1:28:7 |2.82187|0.01125
19/9/2018/ 1:28:8 |2.99062|0.01050
19/9/2018/ 1:28:9 |2.68125|0.01125
19/9/2018/ 1:28:10 |2.43750|0.01087
19/9/2018/ 1:28:11 |2.25937|0.01425
19/9/2018/ 1:28:12 |2.33437|0.01200
19/9/2018/ 1:28:13 |2.35312|0.01087
19/9/2018/ 1:28:14 |2.84062|0.01050
19/9/2018/ 1:28:15 |2.96250|0.00937
19/9/2018/ 1:28:16 |2.49375|0.00975
19/9/2018/ 1:28:17 |2.32500|0.01012
19/9/2018/ 1:28:18 |2.36250|0.01200
19/9/2018/ 1:28:19 |2.90625|0.00975
19/9/2018/ 1:28:20 |2.89687|0.00862
19/9/2018/ 1:28:21 |2.40000|0.01087
19/9/2018/ 1:28:22 |2.33437|0.01275
19/9/2018/ 1:28:23 |2.30625|0.01237
19/9/2018/ 1:28:24 |2.87812|0.01087
19/9/2018/ 1:28:25 |3.00937|0.01050
19/9/2018/ 1:28:26 |2.88750|0.00900
19/9/2018/ 1:28:27 |2.49375|0.00937
19/9/2018/ 1:28:28 |2.33437|0.00937
19/9/2018/ 1:28:29 |2.43750|0.01350
19/9/2018/ 1:28:30 |2.92500|0.01125
19/9/2018/ 1:28:31 |2.88750|0.00900
19/9/2018/ 1:28:32 |2.58750|0.01275
19/9/2018/ 1:28:33 |2.37187|0.01312
19/9/2018/ 1:28:34 |2.33437|0.01312
19/9/2018/ 1:28:35 |2.48437|0.01312
19/9/2018/ 1:28:36 |2.98125|0.01125
19/9/2018/ 1:28:37 |3.00000|0.00862
19/9/2018/ 1:28:38 |2.51250|0.00937
19/9/2018/ 1:28:39 |2.49375|0.01050
19/9/2018/ 1:28:40 |2.46562|0.01237
19/9/2018/ 1:28:41 |2.39062|0.01275
19/9/2018/ 1:28:42 |2.97187|0.01125
19/9/2018/ 1:28:43 |3.00000|0.00937
19/9/2018/ 1:28:44 |2.50312|0.00975
19/9/2018/ 1:28:45 |2.44687|0.01425
19/9/2018/ 1:28:46 |2.38125|0.01200
19/9/2018/ 1:28:47 |2.96250|0.01012
19/9/2018/ 1:28:48 |2.81250|0.00900
19/9/2018/ 1:28:49 |2.40937|0.01050
19/9/2018/ 1:28:50 |2.50312|0.01350
19/9/2018/ 1:28:51 |2.39062|0.01200
19/9/2018/ 1:28:52 |2.89687|0.01050
19/9/2018/ 1:28:53 |3.02812|0.00975
19/9/2018/ 1:28:54 |3.00937|0.00900
19/9/2018/ 1:28:55 |2.45625|0.01012
19/9/2018/ 1:28:56 |2.40000|0.01388
19/9/2018/ 1:28:57 |2.41875|0.01200
19/9/2018/ 1:28:58 |3.03750|0.01050
19/9/2018/ 1:28:59 |2.87812|0.00900
19/9/2018/ 1:29:0 |2.51250|0.01050
19/9/2018/ 1:29:1 |2.40937|0.01350
19/9/2018/ 1:29:2 |2.45625|0.01237
19/9/2018/ 1:29:3 |2.97187|0.01087
19/9/2018/ 1:29:4 |2.86875|0.00975
19/9/2018/ 1:29:5 |2.49375|0.00975
19/9/2018/ 1:29:6 |2.30625|0.01350
19/9/2018/ 1:29:7 |2.59687|0.01237
19/9/2018/ 1:29:8 |2.62500|0.01200
19/9/2018/ 1:29:9 |2.95312|0.00975
19/9/2018/ 1:29:10 |2.55937|0.01087
19/9/2018/ 1:29:11 |2.38125|0.01425
19/9/2018/ 1:29:12 |2.36250|0.01237
19/9/2018/ 1:29:13 |2.48437|0.01312
19/9/2018/ 1:29:14 |3.08437|0.01087
19/9/2018/ 1:29:15 |2.88750|0.00937
19/9/2018/ 1:29:16 |2.42812|0.00900
19/9/2018/ 1:29:17 |2.34375|0.01163
19/9/2018/ 1:29:18 |2.51250|0.01237
19/9/2018/ 1:29:19 |3.00000|0.01050
19/9/2018/ 1:29:20 |2.66250|0.01050
19/9/2018/ 1:29:21 |2.45625|0.01388
19/9/2018/ 1:29:22 |2.31562|0.01388
19/9/2018/ 1:29:23 |2.33437|0.01163
19/9/2018/ 1:29:24 |2.72812|0.01200
19/9/2018/ 1:29:25 |2.74687|0.01012
19/9/2018/ 1:29:26 |2.57812|0.00975
19/9/2018/ 1:29:27 |2.33437|0.01800
19/9/2018/ 1:29:28 |2.38125|0.01275
19/9/2018/ 1:29:29 |2.70000|0.01237
19/9/2018/ 1:29:30 |2.99062|0.00937
19/9/2018/ 1:29:31 |2.40937|0.01012
19/9/2018/ 1:29:32 |2.31562|0.01237
19/9/2018/ 1:29:33 |2.38125|0.01125
19/9/2018/ 1:29:34 |2.78437|0.01163
19/9/2018/ 1:29:35 |2.94375|0.00900
19/9/2018/ 1:29:36 |2.80312|0.00900
19/9/2018/ 1:29:37 |2.45625|0.01050
19/9/2018/ 1:29:38 |2.31562|0.01312
19/9/2018/ 1:29:39 |2.77500|0.01087
19/9/2018/ 1:29:40 |3.02812|0.01087
19/9/2018/ 1:29:41 |2.74687|0.00900
19/9/2018/ 1:29:42 |2.41875|0.00975
19/9/2018/ 1:29:43 |2.31562|0.01388
19/9/2018/ 1:29:44 |2.61562|0.01125
19/9/2018/ 1:29:45 |2.84062|0.01050
19/9/2018/ 1:29:46 |2.92500|0.00937
19/9/2018/ 1:29:47 |2.59687|0.00975
19/9/2018/ 1:29:48 |2.31562|0.01050
19/9/2018/ 1:29:49 |2.46562|0.01200
19/9/2018/ 1:29:50 |2.71875|0.01275
19/9/2018/ 1:29:51 |2.85937|0.00975
19/9/2018/ 1:29:52 |2.91562|0.00975
19/9/2018/ 1:29:53 |2.62500|0.01050
19/9/2018/ 1:29:54 |2.31562|0.01312
19/9/2018/ 1:29:55 |2.37187|0.01125
19/9/2018/ 1:29:56 |2.43750|0.01163
19/9/2018/ 1:29:57 |2.82187|0.01087
19/9/2018/ 1:29:58 |2.99062|0.00975
19/9/2018/ 1:29:59 |2.40937|0.01050
19/9/2018/ 1:30:0 |2.40000|0.01388
19/9/2018/ 1:30:1 |2.33437|0.01087
19/9/2018/ 1:30:2 |2.31562|0.01237
19/9/2018/ 1:30:3 |2.62500|0.01312
19/9/2018/ 1:30:4 |2.98125|0.01125
19/9/2018/ 1:30:5 |3.01875|0.00937
19/9/2018/ 1:30:6 |2.89687|0.00937
19/9/2018/ 1:30:7 |2.55937|0.00975
19/9/2018/ 1:30:8 |2.35312|0.01275
19/9/2018/ 1:30:9 |2.36250|0.01275
19/9/2018/ 1:30:10 |2.64375|0.01050
19/9/2018/ 1:30:11 |2.95312|0.01050
19/9/2018/ 1:30:12 |2.51250|0.01125
19/9/2018/ 1:30:13 |2.40937|0.01275
19/9/2018/ 1:30:14 |2.39062|0.01125
19/9/2018/ 1:30:15 |2.46562|0.01163
19/9/2018/ 1:30:16 |3.00937|0.01087
19/9/2018/ 1:30:17 |2.99062|0.00900
19/9/2018/ 1:30:18 |2.65312|0.01087
19/9/2018/ 1:30:19 |2.57812|0.01050
19/9/2018/ 1:30:20 |2.34375|0.01425
19/9/2018/ 1:30:21 |2.45625|0.01350
19/9/2018/ 1:30:22 |3.08437|0.00937
19/9/2018/ 1:30:23 |2.86875|0.00862
19/9/2018/ 1:30:24 |2.55937|0.01163
19/9/2018/ 1:30:25 |2.40000|0.01275
19/9/2018/ 1:30:26 |2.41875|0.01050
19/9/2018/ 1:30:27 |2.95312|0.01087
19/9/2018/ 1:30:28 |3.04687|0.00862
19/9/2018/ 1:30:29 |2.87812|0.00937
19/9/2018/ 1:30:30 |2.41875|0.01050
19/9/2018/ 1:30:31 |2.33437|0.01312
19/9/2018/ 1:30:32 |2.80312|0.01012
19/9/2018/ 1:30:33 |3.06562|0.00975
19/9/2018/ 1:30:34 |2.87812|0.00900
19/9/2018/ 1:30:35 |2.80312|0.01500
19/9/2018/ 1:30:36 |2.41875|0.01125
19/9/2018/ 1:30:37 |2.35312|0.01275
19/9/2018/ 1:30:38 |2.84062|0.01050
19/9/2018/ 1:30:39 |3.02812|0.01125
19/9/2018/ 1:30:40 |2.89687|0.00975
19/9/2018/ 1:30:41 |2.41875|0.01087
19/9/2018/ 1:30:42 |2.33437|0.01312
19/9/2018/ 1:30:43 |2.80312|0.01163
19/9/2018/ 1:30:44 |3.06562|0.01125
19/9/2018/ 1:30:45 |2.82187|0.00937
19/9/2018/ 1:30:46 |2.43750|0.01012
19/9/2018/ 1:30:47 |2.38125|0.01312
19/9/2018/ 1:30:48 |2.44687|0.01312
19/9/2018/ 1:30:49 |3.13125|0.01050
19/9/2018/ 1:30:50 |2.94375|0.00937
19/9/2018/ 1:30:51 |2.46562|0.01050
19/9/2018/ 1:30:52 |2.29687|0.01200
19/9/2018/ 1:30:53 |2.70937|0.01200
19/9/2018/ 1:30:54 |2.93437|0.01012
19/9/2018/ 1:30:55 |2.62500|0.00975
19/9/2018/ 1:30:56 |2.45625|0.01312
19/9/2018/ 1:30:57 |2.42812|0.01125
19/9/2018/ 1:30:58 |2.98125|0.01087
19/9/2018/ 1:30:59 |3.05625|0.00975
19/9/2018/ 1:31:0 |2.55000|0.01125
19/9/2018/ 1:31:1 |2.38125|0.01388
19/9/2018/ 1:31:2 |2.33437|0.01388
19/9/2018/ 1:31:3 |2.41875|0.01388
19/9/2018/ 1:31:4 |2.91562|0.01050
19/9/2018/ 1:31:5 |2.97187|0.01050
19/9/2018/ 1:31:6 |2.89687|0.00862
19/9/2018/ 1:31:7 |2.46562|0.00900
19/9/2018/ 1:31:8 |2.31562|0.01050
19/9/2018/ 1:31:9 |2.68125|0.01050
19/9/2018/ 1:31:10 |3.03750|0.00975
19/9/2018/ 1:31:11 |3.04687|0.00937
19/9/2018/ 1:31:12 |2.30625|0.01012
19/9/2018/ 1:31:13 |2.34375|0.01388
19/9/2018/ 1:31:14 |2.61562|0.01163
19/9/2018/ 1:31:15 |2.97187|0.00975
19/9/2018/ 1:31:16 |2.98125|0.00900
19/9/2018/ 1:31:17 |2.74687|0.00937
19/9/2018/ 1:31:18 |2.40937|0.01275
19/9/2018/ 1:31:19 |2.40000|0.01350
19/9/2018/ 1:31:20 |3.01875|0.01087
19/9/2018/ 1:31:21 |2.80312|0.00900
19/9/2018/ 1:31:22 |2.64375|0.01087
19/9/2018/ 1:31:23 |2.31562|0.01275
19/9/2018/ 1:31:24 |2.55000|0.01125
19/9/2018/ 1:31:25 |3.11250|0.01163
19/9/2018/ 1:31:26 |2.78437|0.00900
19/9/2018/ 1:31:27 |2.63437|0.01050
19/9/2018/ 1:31:28 |2.30625|0.01388
19/9/2018/ 1:31:29 |2.54062|0.01237
19/9/2018/ 1:31:30 |2.96250|0.01050
19/9/2018/ 1:31:31 |2.99062|0.00975
19/9/2018/ 1:31:32 |2.89687|0.00900
19/9/2018/ 1:31:33 |2.41875|0.01087
19/9/2018/ 1:31:34 |2.32500|0.01237
19/9/2018/ 1:31:35 |2.79375|0.01125
19/9/2018/ 1:31:36 |3.03750|0.00937
19/9/2018/ 1:31:37 |2.78437|0.00862
19/9/2018/ 1:31:38 |2.46562|0.01050
19/9/2018/ 1:31:39 |2.30625|0.01388
19/9/2018/ 1:31:40 |2.58750|0.01087
19/9/2018/ 1:31:41 |3.01875|0.01050
19/9/2018/ 1:31:42 |2.84062|0.00862
19/9/2018/ 1:31:43 |2.41875|0.00900
19/9/2018/ 1:31:44 |2.33437|0.01275
19/9/2018/ 1:31:45 |2.35312|0.01275
19/9/2018/ 1:31:46 |2.82187|0.01125
19/9/2018/ 1:31:47 |3.04687|0.00975
19/9/2018/ 1:31:48 |2.88750|0.00900
19/9/2018/ 1:31:49 |2.50312|0.00975
19/9/2018/ 1:31:50 |2.34375|0.01388
19/9/2018/ 1:31:51 |2.64375|0.01163
19/9/2018/ 1:31:52 |2.94375|0.00975
19/9/2018/ 1:31:53 |2.95312|0.00862
19/9/2018/ 1:31:54 |2.41875|0.00975
19/9/2018/ 1:31:55 |2.32500|0.01125
19/9/2018/ 1:31:56 |2.76562|0.01125
19/9/2018/ 1:31:57 |2.68125|0.00975
19/9/2018/ 1:31:58 |2.80312|0.00975
19/9/2018/ 1:31:59 |2.39062|0.00937
19/9/2018/ 1:32:0 |2.35312|0.00975
19/9/2018/ 1:32:1 |2.63437|0.00825
19/9/2018/ 1:32:2 |2.38125|0.01200
19/9/2018/ 1:32:3 |2.40937|0.01237
19/9/2018/ 1:32:4 |2.93437|0.01163
19/9/2018/ 1:32:5 |2.95312|0.01012
19/9/2018/ 1:32:6 |2.60625|0.01087
19/9/2018/ 1:32:7 |2.33437|0.01125
19/9/2018/ 1:32:8 |2.39062|0.01237
