DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
12/9/2018/ 5:57:53 |56.25937|0.35437
12/9/2018/ 5:57:54 |266.89688|0.13200
12/9/2018/ 5:57:55 |92.73750|0.36187
12/9/2018/ 5:57:56 |70.56562|0.35475
12/9/2018/ 5:57:57 |56.77500|0.35813
12/9/2018/ 5:57:58 |153.57187|0.35925
12/9/2018/ 5:57:59 |94.61250|0.35062
12/9/2018/ 5:58:0 |70.82812|0.35325
12/9/2018/ 5:58:1 |58.09687|0.36075
12/9/2018/ 5:58:2 |55.99688|0.35512
12/9/2018/ 5:58:3 |126.61875|0.34125
12/9/2018/ 5:58:4 |70.15313|0.34912
12/9/2018/ 5:58:5 |59.95313|0.35437
12/9/2018/ 5:58:6 |55.80000|0.35813
12/9/2018/ 5:58:7 |264.25312|0.04200
12/9/2018/ 5:58:8 |83.31562|0.34987
12/9/2018/ 5:58:9 |70.37812|0.35663
12/9/2018/ 5:58:10 |56.88750|0.36037
12/9/2018/ 5:58:11 |81.86250|0.37500
12/9/2018/ 5:58:12 |159.88125|0.28687
12/9/2018/ 5:58:13 |94.47188|0.36525
12/9/2018/ 5:58:14 |71.50312|0.37425
12/9/2018/ 5:58:15 |63.02813|0.36712
12/9/2018/ 5:58:16 |57.10313|0.37312
12/9/2018/ 5:58:17 |209.25000|0.34725
12/9/2018/ 5:58:18 |139.50937|0.33600
12/9/2018/ 5:58:19 |94.55625|0.37012
12/9/2018/ 5:58:20 |72.32813|0.37088
12/9/2018/ 5:58:21 |71.94375|0.37237
12/9/2018/ 5:58:22 |58.07813|0.36637
12/9/2018/ 5:58:23 |57.41250|0.38062
12/9/2018/ 5:58:24 |195.64687|0.35213
12/9/2018/ 5:58:25 |243.30000|0.05437
12/9/2018/ 5:58:26 |96.23438|0.36750
12/9/2018/ 5:58:27 |73.95937|0.37612
12/9/2018/ 5:58:28 |72.62812|0.37350
12/9/2018/ 5:58:29 |61.84687|0.37650
12/9/2018/ 5:58:30 |58.10625|0.37088
12/9/2018/ 5:58:31 |57.97500|0.36487
12/9/2018/ 5:58:32 |211.01250|0.35625
12/9/2018/ 5:58:33 |265.24687|0.15750
12/9/2018/ 5:58:34 |126.28125|0.36450
12/9/2018/ 5:58:35 |97.26563|0.36712
12/9/2018/ 5:58:36 |88.56562|0.37350
12/9/2018/ 5:58:37 |73.35938|0.36900
12/9/2018/ 5:58:38 |73.05000|0.37912
12/9/2018/ 5:58:39 |70.19063|0.36637
12/9/2018/ 5:58:40 |59.58750|0.36975
12/9/2018/ 5:58:41 |58.39688|0.38100
12/9/2018/ 5:58:42 |58.40625|0.38025
12/9/2018/ 5:58:43 |92.79375|0.37162
12/9/2018/ 5:58:44 |265.05937|0.15637
12/9/2018/ 5:58:45 |151.18125|0.33000
12/9/2018/ 5:58:46 |98.05312|0.37538
12/9/2018/ 5:58:47 |96.23438|0.36600
12/9/2018/ 5:58:48 |73.62188|0.36900
12/9/2018/ 5:58:49 |71.54063|0.36000
12/9/2018/ 5:58:50 |56.02500|0.36450
12/9/2018/ 5:58:51 |262.42500|0.17400
12/9/2018/ 5:58:52 |69.75938|0.33637
12/9/2018/ 5:58:53 |52.93125|0.33375
12/9/2018/ 5:58:54 |85.95000|0.31837
12/9/2018/ 5:58:55 |54.96563|0.31800
12/9/2018/ 5:58:56 |111.37500|0.31125
12/9/2018/ 5:58:57 |63.62813|0.32175
12/9/2018/ 5:58:58 |267.52500|0.07200
12/9/2018/ 5:58:59 |65.09063|0.33225
12/9/2018/ 5:59:0 |53.22187|0.34087
12/9/2018/ 5:59:1 |123.51563|0.32775
12/9/2018/ 5:59:2 |71.43750|0.35213
12/9/2018/ 5:59:3 |71.52187|0.36637
12/9/2018/ 5:59:4 |67.60313|0.37538
12/9/2018/ 5:59:5 |60.24375|0.37575
12/9/2018/ 5:59:6 |59.12812|0.38775
12/9/2018/ 5:59:7 |59.30625|0.38175
12/9/2018/ 5:59:8 |59.35312|0.38850
12/9/2018/ 5:59:9 |59.25938|0.38662
12/9/2018/ 5:59:10 |59.40938|0.39525
12/9/2018/ 5:59:11 |59.83125|0.38738
12/9/2018/ 5:59:12 |59.80313|0.39712
12/9/2018/ 5:59:13 |59.66250|0.38700
12/9/2018/ 5:59:14 |59.92500|0.39487
12/9/2018/ 5:59:15 |60.07500|0.38775
12/9/2018/ 5:59:16 |59.86875|0.39112
12/9/2018/ 5:59:17 |60.03750|0.39487
12/9/2018/ 5:59:18 |60.20625|0.38962
12/9/2018/ 5:59:19 |60.10313|0.38812
12/9/2018/ 5:59:20 |60.02813|0.39337
12/9/2018/ 5:59:21 |60.28125|0.39450
12/9/2018/ 5:59:22 |60.34688|0.38325
12/9/2018/ 5:59:23 |60.36563|0.38512
12/9/2018/ 5:59:24 |60.38438|0.39375
12/9/2018/ 5:59:25 |60.50625|0.39487
12/9/2018/ 5:59:26 |60.00937|0.38887
12/9/2018/ 5:59:27 |60.00937|0.38925
12/9/2018/ 5:59:28 |59.74688|0.38962
12/9/2018/ 5:59:29 |59.20313|0.38738
12/9/2018/ 5:59:30 |59.01563|0.38662
12/9/2018/ 5:59:31 |59.78437|0.38437
12/9/2018/ 5:59:32 |234.50625|0.34425
12/9/2018/ 5:59:33 |259.38750|0.23475
12/9/2018/ 5:59:34 |256.07812|0.04800
12/9/2018/ 5:59:35 |99.04688|0.35737
12/9/2018/ 5:59:36 |96.44062|0.36487
12/9/2018/ 5:59:37 |78.15000|0.37162
12/9/2018/ 5:59:38 |73.80938|0.37125
12/9/2018/ 5:59:39 |73.05000|0.37912
12/9/2018/ 5:59:40 |73.46250|0.37950
12/9/2018/ 5:59:41 |65.84063|0.37912
12/9/2018/ 5:59:42 |59.25938|0.37912
12/9/2018/ 5:59:43 |58.81875|0.38400
12/9/2018/ 5:59:44 |58.76250|0.37650
12/9/2018/ 5:59:45 |65.76563|0.38175
12/9/2018/ 5:59:46 |236.07187|0.33825
12/9/2018/ 5:59:47 |267.04688|0.05437
12/9/2018/ 5:59:48 |120.22500|0.37350
12/9/2018/ 5:59:49 |98.78437|0.36862
12/9/2018/ 5:59:50 |78.68438|0.37012
12/9/2018/ 5:59:51 |74.70000|0.38700
12/9/2018/ 5:59:52 |74.10937|0.38025
12/9/2018/ 5:59:53 |73.99688|0.37800
12/9/2018/ 5:59:54 |64.00312|0.38512
12/9/2018/ 5:59:55 |61.35000|0.37425
12/9/2018/ 5:59:56 |60.13125|0.38775
12/9/2018/ 5:59:57 |59.76563|0.38550
12/9/2018/ 5:59:58 |60.68438|0.39000
12/9/2018/ 5:59:59 |61.41562|0.39450
12/9/2018/ 6:0:0 |63.36562|0.39562
12/9/2018/ 6:0:1 |75.91875|0.39825
12/9/2018/ 6:0:2 |77.46563|0.39675
12/9/2018/ 6:0:3 |79.03125|0.40012
12/9/2018/ 6:0:4 |103.26562|0.39337
12/9/2018/ 6:0:5 |182.82187|0.23775
12/9/2018/ 6:0:6 |260.95312|0.23812
12/9/2018/ 6:0:7 |77.74688|0.39787
12/9/2018/ 6:0:8 |61.66875|0.40350
12/9/2018/ 6:0:9 |65.59687|0.39900
12/9/2018/ 6:0:10 |77.82188|0.40050
12/9/2018/ 6:0:11 |79.47187|0.40462
12/9/2018/ 6:0:12 |105.60937|0.39038
12/9/2018/ 6:0:13 |255.83437|0.07237
12/9/2018/ 6:0:14 |122.56875|0.39937
12/9/2018/ 6:0:15 |61.49062|0.40613
12/9/2018/ 6:0:16 |62.99063|0.40462
12/9/2018/ 6:0:17 |78.16875|0.40462
12/9/2018/ 6:0:18 |79.19062|0.40275
12/9/2018/ 6:0:19 |106.25625|0.39450
12/9/2018/ 6:0:20 |263.73750|0.07725
12/9/2018/ 6:0:21 |108.03750|0.39712
12/9/2018/ 6:0:22 |61.85625|0.40462
12/9/2018/ 6:0:23 |64.45313|0.40312
12/9/2018/ 6:0:24 |78.75938|0.39750
12/9/2018/ 6:0:25 |82.45312|0.40838
12/9/2018/ 6:0:26 |113.89688|0.39262
12/9/2018/ 6:0:27 |259.25625|0.26625
12/9/2018/ 6:0:28 |62.34375|0.41887
12/9/2018/ 6:0:29 |64.39687|0.40537
12/9/2018/ 6:0:30 |79.14375|0.40462
12/9/2018/ 6:0:31 |106.38750|0.40312
12/9/2018/ 6:0:32 |269.85000|0.11550
12/9/2018/ 6:0:33 |62.88750|0.41025
12/9/2018/ 6:0:34 |63.41250|0.41025
12/9/2018/ 6:0:35 |79.57500|0.40913
12/9/2018/ 6:0:36 |105.60937|0.40237
12/9/2018/ 6:0:37 |268.95000|0.13425
12/9/2018/ 6:0:38 |62.77500|0.40800
12/9/2018/ 6:0:39 |69.25313|0.40875
12/9/2018/ 6:0:40 |79.65000|0.41175
12/9/2018/ 6:0:41 |110.37187|0.39600
12/9/2018/ 6:0:42 |245.59687|0.35437
12/9/2018/ 6:0:43 |62.98125|0.40838
12/9/2018/ 6:0:44 |78.03750|0.40987
12/9/2018/ 6:0:45 |81.66563|0.41925
12/9/2018/ 6:0:46 |163.66875|0.34125
12/9/2018/ 6:0:47 |109.56562|0.40500
12/9/2018/ 6:0:48 |63.86250|0.40913
12/9/2018/ 6:0:49 |79.94062|0.40762
12/9/2018/ 6:0:50 |108.01875|0.40275
12/9/2018/ 6:0:51 |258.45937|0.27900
12/9/2018/ 6:0:52 |63.22500|0.40950
12/9/2018/ 6:0:53 |79.80000|0.41625
12/9/2018/ 6:0:54 |92.44688|0.41437
12/9/2018/ 6:0:55 |260.21250|0.25162
12/9/2018/ 6:0:56 |63.21563|0.40987
12/9/2018/ 6:0:57 |79.78125|0.40500
12/9/2018/ 6:0:58 |101.64375|0.40087
12/9/2018/ 6:0:59 |266.27812|0.18488
12/9/2018/ 6:1:0 |63.27188|0.41400
12/9/2018/ 6:1:1 |79.50000|0.40875
12/9/2018/ 6:1:2 |107.88750|0.40950
12/9/2018/ 6:1:3 |257.15625|0.31650
12/9/2018/ 6:1:4 |63.41250|0.41662
12/9/2018/ 6:1:5 |80.25938|0.41250
12/9/2018/ 6:1:6 |111.72188|0.40462
12/9/2018/ 6:1:7 |160.07812|0.40762
12/9/2018/ 6:1:8 |65.95312|0.41850
12/9/2018/ 6:1:9 |81.29063|0.41662
12/9/2018/ 6:1:10 |184.05000|0.25725
12/9/2018/ 6:1:11 |63.33750|0.40950
12/9/2018/ 6:1:12 |79.76250|0.41625
12/9/2018/ 6:1:13 |91.35937|0.41325
12/9/2018/ 6:1:14 |262.93125|0.23175
12/9/2018/ 6:1:15 |63.93750|0.42975
12/9/2018/ 6:1:16 |81.00938|0.41175
12/9/2018/ 6:1:17 |126.00938|0.39637
12/9/2018/ 6:1:18 |63.66563|0.41925
12/9/2018/ 6:1:19 |80.60625|0.41288
12/9/2018/ 6:1:20 |109.11562|0.40462
12/9/2018/ 6:1:21 |77.81250|0.42037
12/9/2018/ 6:1:22 |73.32188|0.41850
12/9/2018/ 6:1:23 |88.89375|0.41025
12/9/2018/ 6:1:24 |249.15937|0.35213
12/9/2018/ 6:1:25 |66.23438|0.42187
12/9/2018/ 6:1:26 |82.41563|0.41063
12/9/2018/ 6:1:27 |266.28750|0.19875
12/9/2018/ 6:1:28 |64.56563|0.41550
12/9/2018/ 6:1:29 |81.57188|0.42337
12/9/2018/ 6:1:30 |258.37500|0.09525
12/9/2018/ 6:1:31 |64.10625|0.42787
12/9/2018/ 6:1:32 |81.53437|0.40687
12/9/2018/ 6:1:33 |148.95937|0.39262
12/9/2018/ 6:1:34 |64.24688|0.41475
12/9/2018/ 6:1:35 |81.66563|0.41700
12/9/2018/ 6:1:36 |126.53437|0.41025
12/9/2018/ 6:1:37 |64.14375|0.42600
12/9/2018/ 6:1:38 |81.83437|0.42412
12/9/2018/ 6:1:39 |201.21562|0.19388
12/9/2018/ 6:1:40 |64.30312|0.42375
12/9/2018/ 6:1:41 |81.70313|0.42000
12/9/2018/ 6:1:42 |268.79062|0.13912
12/9/2018/ 6:1:43 |64.61250|0.42712
12/9/2018/ 6:1:44 |82.55625|0.41662
12/9/2018/ 6:1:45 |266.55937|0.20813
12/9/2018/ 6:1:46 |66.43125|0.42562
12/9/2018/ 6:1:47 |88.00312|0.41775
12/9/2018/ 6:1:48 |135.35625|0.42225
12/9/2018/ 6:1:49 |81.30000|0.42450
12/9/2018/ 6:1:50 |122.46563|0.40762
12/9/2018/ 6:1:51 |64.64063|0.42712
12/9/2018/ 6:1:52 |82.46250|0.41962
12/9/2018/ 6:1:53 |268.47188|0.14850
12/9/2018/ 6:1:54 |65.63438|0.42975
12/9/2018/ 6:1:55 |92.13750|0.42112
12/9/2018/ 6:1:56 |95.51250|0.42712
12/9/2018/ 6:1:57 |82.15313|0.42525
12/9/2018/ 6:1:58 |129.36562|0.41025
12/9/2018/ 6:1:59 |65.58750|0.42337
12/9/2018/ 6:2:0 |84.18750|0.43462
12/9/2018/ 6:2:1 |198.85313|0.42150
12/9/2018/ 6:2:2 |82.92187|0.42862
12/9/2018/ 6:2:3 |237.94687|0.10763
12/9/2018/ 6:2:4 |65.96250|0.43050
12/9/2018/ 6:2:5 |89.07188|0.42300
12/9/2018/ 6:2:6 |65.31563|0.43688
12/9/2018/ 6:2:7 |83.73750|0.42187
12/9/2018/ 6:2:8 |241.50000|0.37350
12/9/2018/ 6:2:9 |83.10000|0.42975
12/9/2018/ 6:2:10 |267.01875|0.11438
12/9/2018/ 6:2:11 |73.33125|0.43350
12/9/2018/ 6:2:12 |138.75000|0.41325
12/9/2018/ 6:2:13 |66.59063|0.43462
12/9/2018/ 6:2:14 |114.15937|0.42150
12/9/2018/ 6:2:15 |66.00938|0.43125
12/9/2018/ 6:2:16 |111.84375|0.42112
12/9/2018/ 6:2:17 |66.05625|0.43725
12/9/2018/ 6:2:18 |103.70625|0.43500
12/9/2018/ 6:2:19 |65.90625|0.43912
12/9/2018/ 6:2:20 |86.48438|0.43238
12/9/2018/ 6:2:21 |66.22500|0.42862
12/9/2018/ 6:2:22 |85.65937|0.43312
12/9/2018/ 6:2:23 |66.26250|0.43050
12/9/2018/ 6:2:24 |88.87500|0.42750
12/9/2018/ 6:2:25 |66.21563|0.43462
12/9/2018/ 6:2:26 |103.66875|0.42525
12/9/2018/ 6:2:27 |66.74062|0.44287
12/9/2018/ 6:2:28 |117.63750|0.42337
12/9/2018/ 6:2:29 |67.02187|0.43350
12/9/2018/ 6:2:30 |140.64375|0.41587
12/9/2018/ 6:2:31 |83.77500|0.43800
12/9/2018/ 6:2:32 |261.53437|0.27975
12/9/2018/ 6:2:33 |84.92812|0.43837
12/9/2018/ 6:2:34 |123.48750|0.44062
12/9/2018/ 6:2:35 |85.95000|0.43612
12/9/2018/ 6:2:36 |67.01250|0.44625
12/9/2018/ 6:2:37 |119.33438|0.43125
12/9/2018/ 6:2:38 |69.59063|0.44250
12/9/2018/ 6:2:39 |267.52500|0.19725
12/9/2018/ 6:2:40 |85.66875|0.43650
12/9/2018/ 6:2:41 |67.22813|0.44362
12/9/2018/ 6:2:42 |99.71250|0.43762
12/9/2018/ 6:2:43 |68.04375|0.45038
12/9/2018/ 6:2:44 |268.05000|0.17063
12/9/2018/ 6:2:45 |86.19375|0.43688
12/9/2018/ 6:2:46 |67.23750|0.45075
12/9/2018/ 6:2:47 |115.96875|0.43425
12/9/2018/ 6:2:48 |70.29375|0.43612
12/9/2018/ 6:2:49 |241.54687|0.39225
12/9/2018/ 6:2:50 |87.12188|0.43800
12/9/2018/ 6:2:51 |67.53750|0.45187
12/9/2018/ 6:2:52 |196.61250|0.24938
12/9/2018/ 6:2:53 |86.46563|0.44212
12/9/2018/ 6:2:54 |67.84688|0.44400
12/9/2018/ 6:2:55 |118.94062|0.43350
12/9/2018/ 6:2:56 |80.51250|0.45412
12/9/2018/ 6:2:57 |227.37187|0.42525
12/9/2018/ 6:2:58 |91.33125|0.44062
12/9/2018/ 6:2:59 |69.29063|0.45112
12/9/2018/ 6:3:0 |260.29687|0.31200
12/9/2018/ 6:3:1 |87.52500|0.44287
12/9/2018/ 6:3:2 |69.13125|0.45112
12/9/2018/ 6:3:3 |260.99063|0.30825
12/9/2018/ 6:3:4 |87.39375|0.45000
12/9/2018/ 6:3:5 |68.10938|0.45525
12/9/2018/ 6:3:6 |268.35000|0.19237
12/9/2018/ 6:3:7 |88.17187|0.44925
12/9/2018/ 6:3:8 |69.19688|0.45487
12/9/2018/ 6:3:9 |260.35312|0.32137
12/9/2018/ 6:3:10 |88.23750|0.44625
12/9/2018/ 6:3:11 |69.62812|0.45600
12/9/2018/ 6:3:12 |157.26562|0.45000
12/9/2018/ 6:3:13 |117.19688|0.43950
12/9/2018/ 6:3:14 |87.40313|0.45450
12/9/2018/ 6:3:15 |68.92500|0.45262
12/9/2018/ 6:3:16 |260.82187|0.31425
12/9/2018/ 6:3:17 |91.20000|0.44850
12/9/2018/ 6:3:18 |86.40000|0.46125
12/9/2018/ 6:3:19 |68.91563|0.46087
12/9/2018/ 6:3:20 |255.08437|0.34500
12/9/2018/ 6:3:21 |104.69063|0.45450
12/9/2018/ 6:3:22 |88.74375|0.45750
12/9/2018/ 6:3:23 |69.35625|0.45525
12/9/2018/ 6:3:24 |141.75000|0.44888
12/9/2018/ 6:3:25 |150.58125|0.42562
12/9/2018/ 6:3:26 |89.57812|0.45187
12/9/2018/ 6:3:27 |76.90313|0.45937
12/9/2018/ 6:3:28 |69.36562|0.46275
12/9/2018/ 6:3:29 |249.83437|0.37012
12/9/2018/ 6:3:30 |193.16250|0.27900
12/9/2018/ 6:3:31 |90.56250|0.46350
12/9/2018/ 6:3:32 |89.28750|0.46312
12/9/2018/ 6:3:33 |70.16250|0.46500
12/9/2018/ 6:3:34 |79.94062|0.46275
12/9/2018/ 6:3:35 |256.37813|0.33900
12/9/2018/ 6:3:36 |126.12187|0.45600
12/9/2018/ 6:3:37 |90.23438|0.45712
12/9/2018/ 6:3:38 |87.33750|0.46087
12/9/2018/ 6:3:39 |70.20937|0.46500
12/9/2018/ 6:3:40 |71.38125|0.46350
12/9/2018/ 6:3:41 |261.09375|0.31162
12/9/2018/ 6:3:42 |130.64062|0.45375
12/9/2018/ 6:3:43 |91.70625|0.46237
12/9/2018/ 6:3:44 |90.25313|0.46050
12/9/2018/ 6:3:45 |88.83750|0.46612
12/9/2018/ 6:3:46 |70.88438|0.46612
12/9/2018/ 6:3:47 |70.27500|0.47362
12/9/2018/ 6:3:48 |168.95625|0.46387
12/9/2018/ 6:3:49 |266.53125|0.23625
12/9/2018/ 6:3:50 |199.74375|0.25275
12/9/2018/ 6:3:51 |94.90313|0.46463
12/9/2018/ 6:3:52 |90.78750|0.46762
12/9/2018/ 6:3:53 |90.07500|0.46650
12/9/2018/ 6:3:54 |74.89687|0.46800
12/9/2018/ 6:3:55 |71.20313|0.47888
12/9/2018/ 6:3:56 |74.36250|0.47812
12/9/2018/ 6:3:57 |252.24375|0.36075
12/9/2018/ 6:3:58 |267.34688|0.22462
12/9/2018/ 6:3:59 |128.11875|0.46125
12/9/2018/ 6:4:0 |92.65313|0.46500
12/9/2018/ 6:4:1 |91.23750|0.46800
12/9/2018/ 6:4:2 |90.98437|0.46425
12/9/2018/ 6:4:3 |78.60000|0.47213
12/9/2018/ 6:4:4 |71.83125|0.46537
12/9/2018/ 6:4:5 |71.00625|0.48562
12/9/2018/ 6:4:6 |133.32188|0.46837
12/9/2018/ 6:4:7 |205.36875|0.45487
12/9/2018/ 6:4:8 |263.70938|0.30262
12/9/2018/ 6:4:9 |224.33437|0.18413
12/9/2018/ 6:4:10 |124.63125|0.45712
12/9/2018/ 6:4:11 |115.08750|0.46612
12/9/2018/ 6:4:12 |93.98438|0.47287
12/9/2018/ 6:4:13 |92.06250|0.48187
12/9/2018/ 6:4:14 |92.55000|0.47213
12/9/2018/ 6:4:15 |92.65313|0.47587
12/9/2018/ 6:4:16 |92.61562|0.47175
12/9/2018/ 6:4:17 |90.00938|0.48037
12/9/2018/ 6:4:18 |77.38125|0.48000
12/9/2018/ 6:4:19 |84.16875|0.47775
12/9/2018/ 6:4:20 |75.43125|0.46800
12/9/2018/ 6:4:21 |73.96875|0.47888
12/9/2018/ 6:4:22 |73.38750|0.48037
12/9/2018/ 6:4:23 |75.99375|0.47850
12/9/2018/ 6:4:24 |75.00000|0.47550
12/9/2018/ 6:4:25 |74.26875|0.48075
12/9/2018/ 6:4:26 |74.16563|0.47663
12/9/2018/ 6:4:27 |79.26562|0.47437
12/9/2018/ 6:4:28 |78.59063|0.48562
12/9/2018/ 6:4:29 |83.03437|0.48450
12/9/2018/ 6:4:30 |86.30625|0.48000
12/9/2018/ 6:4:31 |90.51562|0.48375
12/9/2018/ 6:4:32 |93.72187|0.46725
12/9/2018/ 6:4:33 |93.45938|0.48487
12/9/2018/ 6:4:34 |93.85313|0.48487
12/9/2018/ 6:4:35 |94.35000|0.47963
12/9/2018/ 6:4:36 |96.12187|0.47100
12/9/2018/ 6:4:37 |100.38750|0.47287
12/9/2018/ 6:4:38 |124.26562|0.46500
12/9/2018/ 6:4:39 |153.53437|0.45187
12/9/2018/ 6:4:40 |264.84375|0.27112
12/9/2018/ 6:4:41 |251.44687|0.39187
12/9/2018/ 6:4:42 |179.32500|0.47287
12/9/2018/ 6:4:43 |83.38125|0.47925
12/9/2018/ 6:4:44 |73.33125|0.47925
12/9/2018/ 6:4:45 |74.56875|0.48562
12/9/2018/ 6:4:46 |85.54688|0.48075
12/9/2018/ 6:4:47 |94.86563|0.48825
12/9/2018/ 6:4:48 |95.38125|0.48788
12/9/2018/ 6:4:49 |111.50625|0.47850
12/9/2018/ 6:4:50 |211.16250|0.23662
12/9/2018/ 6:4:51 |259.96875|0.33375
12/9/2018/ 6:4:52 |177.36562|0.48000
12/9/2018/ 6:4:53 |73.69688|0.48675
12/9/2018/ 6:4:54 |74.75625|0.49500
12/9/2018/ 6:4:55 |91.95937|0.48525
12/9/2018/ 6:4:56 |95.66250|0.49125
12/9/2018/ 6:4:57 |104.55000|0.48300
12/9/2018/ 6:4:58 |267.95625|0.19462
12/9/2018/ 6:4:59 |244.45312|0.44737
12/9/2018/ 6:5:0 |80.98125|0.48562
12/9/2018/ 6:5:1 |74.39062|0.49087
12/9/2018/ 6:5:2 |95.21250|0.49425
12/9/2018/ 6:5:3 |96.70313|0.48937
12/9/2018/ 6:5:4 |121.24688|0.48825
12/9/2018/ 6:5:5 |266.44687|0.24750
12/9/2018/ 6:5:6 |96.90000|0.49837
12/9/2018/ 6:5:7 |74.94375|0.49837
12/9/2018/ 6:5:8 |81.56250|0.49387
12/9/2018/ 6:5:9 |96.70313|0.48600
12/9/2018/ 6:5:10 |141.48750|0.47963
12/9/2018/ 6:5:11 |254.65312|0.38175
12/9/2018/ 6:5:12 |75.18750|0.49762
12/9/2018/ 6:5:13 |76.39687|0.49762
12/9/2018/ 6:5:14 |97.03125|0.49312
12/9/2018/ 6:5:15 |140.85937|0.48900
12/9/2018/ 6:5:16 |250.50938|0.43275
12/9/2018/ 6:5:17 |75.16875|0.49950
12/9/2018/ 6:5:18 |85.94063|0.49912
12/9/2018/ 6:5:19 |101.20313|0.49012
12/9/2018/ 6:5:20 |262.65938|0.33075
12/9/2018/ 6:5:21 |75.40313|0.49950
12/9/2018/ 6:5:22 |84.33750|0.50887
12/9/2018/ 6:5:23 |105.52500|0.50325
12/9/2018/ 6:5:24 |254.55937|0.40425
12/9/2018/ 6:5:25 |75.79687|0.50513
12/9/2018/ 6:5:26 |97.96875|0.49988
12/9/2018/ 6:5:27 |232.75312|0.21375
12/9/2018/ 6:5:28 |91.67812|0.50213
12/9/2018/ 6:5:29 |89.29688|0.50513
12/9/2018/ 6:5:30 |103.09687|0.50363
12/9/2018/ 6:5:31 |219.85312|0.47625
12/9/2018/ 6:5:32 |81.00000|0.50663
12/9/2018/ 6:5:33 |102.76875|0.50100
12/9/2018/ 6:5:34 |207.36562|0.49312
12/9/2018/ 6:5:35 |78.46875|0.50700
12/9/2018/ 6:5:36 |108.65625|0.50025
12/9/2018/ 6:5:37 |183.63750|0.49762
12/9/2018/ 6:5:38 |79.31250|0.50963
12/9/2018/ 6:5:39 |102.61875|0.50550
12/9/2018/ 6:5:40 |210.57188|0.49087
12/9/2018/ 6:5:41 |93.14063|0.51038
12/9/2018/ 6:5:42 |134.59688|0.50288
12/9/2018/ 6:5:43 |115.52812|0.51675
12/9/2018/ 6:5:44 |98.57813|0.50550
12/9/2018/ 6:5:45 |266.37187|0.22088
12/9/2018/ 6:5:46 |77.10000|0.50813
12/9/2018/ 6:5:47 |100.71563|0.51338
12/9/2018/ 6:5:48 |264.08438|0.31837
12/9/2018/ 6:5:49 |78.37500|0.51225
12/9/2018/ 6:5:50 |104.06250|0.50363
12/9/2018/ 6:5:51 |173.57813|0.50475
12/9/2018/ 6:5:52 |90.02812|0.52088
12/9/2018/ 6:5:53 |255.58125|0.21488
12/9/2018/ 6:5:54 |77.19375|0.51712
12/9/2018/ 6:5:55 |101.40000|0.51225
12/9/2018/ 6:5:56 |254.11875|0.43050
12/9/2018/ 6:5:57 |78.67500|0.51338
12/9/2018/ 6:5:58 |143.55937|0.49312
12/9/2018/ 6:5:59 |78.29063|0.51750
12/9/2018/ 6:6:0 |101.00625|0.51300
12/9/2018/ 6:6:1 |251.24062|0.44625
12/9/2018/ 6:6:2 |79.51875|0.51638
12/9/2018/ 6:6:3 |109.82813|0.50625
12/9/2018/ 6:6:4 |118.61250|0.52012
12/9/2018/ 6:6:5 |101.62500|0.51487
12/9/2018/ 6:6:6 |258.20625|0.37538
12/9/2018/ 6:6:7 |78.67500|0.51638
12/9/2018/ 6:6:8 |114.54375|0.51000
12/9/2018/ 6:6:9 |94.40625|0.50775
12/9/2018/ 6:6:10 |102.12187|0.51413
12/9/2018/ 6:6:11 |239.16562|0.47437
12/9/2018/ 6:6:12 |81.69375|0.51150
12/9/2018/ 6:6:13 |156.74062|0.48000
12/9/2018/ 6:6:14 |78.24375|0.51338
12/9/2018/ 6:6:15 |104.19375|0.51863
12/9/2018/ 6:6:16 |141.76875|0.51900
12/9/2018/ 6:6:17 |101.99062|0.51188
12/9/2018/ 6:6:18 |206.91562|0.49725
12/9/2018/ 6:6:19 |99.42187|0.51712
12/9/2018/ 6:6:20 |265.70625|0.31012
12/9/2018/ 6:6:21 |85.93125|0.52463
12/9/2018/ 6:6:22 |267.07500|0.25687
12/9/2018/ 6:6:23 |79.16250|0.51787
12/9/2018/ 6:6:24 |153.69375|0.49087
12/9/2018/ 6:6:25 |78.93750|0.52163
12/9/2018/ 6:6:26 |147.60937|0.49762
12/9/2018/ 6:6:27 |78.72187|0.52425
12/9/2018/ 6:6:28 |106.52813|0.51750
12/9/2018/ 6:6:29 |78.91875|0.52688
12/9/2018/ 6:6:30 |108.83437|0.52200
12/9/2018/ 6:6:31 |79.15313|0.53175
12/9/2018/ 6:6:32 |105.36562|0.51825
12/9/2018/ 6:6:33 |79.08750|0.52388
12/9/2018/ 6:6:34 |113.34375|0.52688
12/9/2018/ 6:6:35 |79.39687|0.53475
12/9/2018/ 6:6:36 |115.61250|0.51300
12/9/2018/ 6:6:37 |79.70625|0.52200
12/9/2018/ 6:6:38 |194.10937|0.38962
12/9/2018/ 6:6:39 |80.29688|0.52650
12/9/2018/ 6:6:40 |217.94063|0.28500
12/9/2018/ 6:6:41 |83.60625|0.52163
12/9/2018/ 6:6:42 |261.50625|0.33262
12/9/2018/ 6:6:43 |89.82188|0.52425
12/9/2018/ 6:6:44 |256.49063|0.41625
12/9/2018/ 6:6:45 |104.59688|0.51787
12/9/2018/ 6:6:46 |185.06250|0.50887
12/9/2018/ 6:6:47 |104.59688|0.52538
12/9/2018/ 6:6:48 |151.41562|0.52313
