DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
20/9/2018/ 4:8:31 |2.61562|0.01050
20/9/2018/ 4:8:32 |2.56875|0.01087
20/9/2018/ 4:8:33 |2.48437|0.00975
20/9/2018/ 4:8:34 |2.22187|0.01125
20/9/2018/ 4:8:35 |1.98750|0.00862
20/9/2018/ 4:8:36 |1.93125|0.01388
20/9/2018/ 4:8:37 |1.92187|0.01237
20/9/2018/ 4:8:38 |2.06250|0.01350
20/9/2018/ 4:8:39 |2.36250|0.01200
20/9/2018/ 4:8:40 |2.53125|0.01087
20/9/2018/ 4:8:41 |2.55937|0.01050
20/9/2018/ 4:8:42 |2.49375|0.00975
20/9/2018/ 4:8:43 |2.25000|0.01275
20/9/2018/ 4:8:44 |2.12812|0.01087
20/9/2018/ 4:8:45 |2.04375|0.01763
20/9/2018/ 4:8:46 |2.07187|0.00900
20/9/2018/ 4:8:47 |1.94063|0.01350
20/9/2018/ 4:8:48 |1.90312|0.01463
20/9/2018/ 4:8:49 |2.00625|0.01388
20/9/2018/ 4:8:50 |2.19375|0.01312
20/9/2018/ 4:8:51 |2.55000|0.01237
20/9/2018/ 4:8:52 |2.46562|0.01125
20/9/2018/ 4:8:53 |2.48437|0.01500
20/9/2018/ 4:8:54 |2.52187|0.01200
20/9/2018/ 4:8:55 |2.30625|0.01425
20/9/2018/ 4:8:56 |2.03437|0.01050
20/9/2018/ 4:8:57 |2.00625|0.01500
20/9/2018/ 4:8:58 |1.89375|0.01350
20/9/2018/ 4:8:59 |1.99687|0.01125
20/9/2018/ 4:9:0 |2.20312|0.01312
20/9/2018/ 4:9:1 |2.35312|0.01050
20/9/2018/ 4:9:2 |2.16562|0.01312
20/9/2018/ 4:9:3 |2.38125|0.01237
20/9/2018/ 4:9:4 |2.30625|0.01050
20/9/2018/ 4:9:5 |2.44687|0.01087
20/9/2018/ 4:9:6 |2.56875|0.01275
20/9/2018/ 4:9:7 |2.54062|0.00937
20/9/2018/ 4:9:8 |2.38125|0.00937
20/9/2018/ 4:9:9 |2.20312|0.01087
20/9/2018/ 4:9:10 |2.01562|0.01050
20/9/2018/ 4:9:11 |1.94063|0.01463
20/9/2018/ 4:9:12 |1.92187|0.01275
20/9/2018/ 4:9:13 |2.05312|0.01350
20/9/2018/ 4:9:14 |2.39062|0.01087
20/9/2018/ 4:9:15 |2.28750|0.01237
20/9/2018/ 4:9:16 |2.49375|0.01200
20/9/2018/ 4:9:17 |2.44687|0.01050
20/9/2018/ 4:9:18 |2.48437|0.01050
20/9/2018/ 4:9:19 |2.52187|0.01012
20/9/2018/ 4:9:20 |2.34375|0.01087
20/9/2018/ 4:9:21 |2.03437|0.00975
20/9/2018/ 4:9:22 |1.95938|0.01350
20/9/2018/ 4:9:23 |1.89375|0.01312
20/9/2018/ 4:9:24 |1.93125|0.01388
20/9/2018/ 4:9:25 |2.12812|0.01275
20/9/2018/ 4:9:26 |2.50312|0.01163
20/9/2018/ 4:9:27 |2.41875|0.01163
20/9/2018/ 4:9:28 |2.37187|0.01087
20/9/2018/ 4:9:29 |2.47500|0.01275
20/9/2018/ 4:9:30 |2.47500|0.01012
20/9/2018/ 4:9:31 |2.35312|0.01275
20/9/2018/ 4:9:32 |2.20312|0.01050
20/9/2018/ 4:9:33 |2.04375|0.01425
20/9/2018/ 4:9:34 |1.86563|0.01312
20/9/2018/ 4:9:35 |1.95000|0.01988
20/9/2018/ 4:9:36 |2.09062|0.01388
20/9/2018/ 4:9:37 |2.35312|0.01425
20/9/2018/ 4:9:38 |2.24062|0.01200
20/9/2018/ 4:9:39 |2.54062|0.01163
20/9/2018/ 4:9:40 |2.56875|0.00975
20/9/2018/ 4:9:41 |2.43750|0.01012
20/9/2018/ 4:9:42 |2.24062|0.01163
20/9/2018/ 4:9:43 |2.07187|0.01087
20/9/2018/ 4:9:44 |1.99687|0.01125
20/9/2018/ 4:9:45 |2.05312|0.01050
20/9/2018/ 4:9:46 |1.96875|0.01425
20/9/2018/ 4:9:47 |1.88437|0.01388
20/9/2018/ 4:9:48 |1.90312|0.01350
20/9/2018/ 4:9:49 |1.99687|0.01350
20/9/2018/ 4:9:50 |1.98750|0.01388
20/9/2018/ 4:9:51 |2.08125|0.01425
20/9/2018/ 4:9:52 |2.39062|0.01050
20/9/2018/ 4:9:53 |2.52187|0.01087
20/9/2018/ 4:9:54 |2.59687|0.01200
20/9/2018/ 4:9:55 |2.52187|0.01012
20/9/2018/ 4:9:56 |2.21250|0.01163
20/9/2018/ 4:9:57 |1.98750|0.01050
20/9/2018/ 4:9:58 |1.94063|0.01275
20/9/2018/ 4:9:59 |1.89375|0.01388
20/9/2018/ 4:10:0 |1.90312|0.01650
20/9/2018/ 4:10:1 |1.94063|0.01312
20/9/2018/ 4:10:2 |1.86563|0.01650
20/9/2018/ 4:10:3 |2.03437|0.01463
20/9/2018/ 4:10:4 |2.31562|0.01163
20/9/2018/ 4:10:5 |2.46562|0.01087
20/9/2018/ 4:10:6 |2.49375|0.01050
20/9/2018/ 4:10:7 |2.29687|0.01275
20/9/2018/ 4:10:8 |2.18437|0.01500
20/9/2018/ 4:10:9 |1.97812|0.01425
20/9/2018/ 4:10:10 |1.87500|0.01388
20/9/2018/ 4:10:11 |1.89375|0.01312
20/9/2018/ 4:10:12 |1.85625|0.01388
20/9/2018/ 4:10:13 |1.93125|0.01200
20/9/2018/ 4:10:14 |1.90312|0.01312
20/9/2018/ 4:10:15 |1.96875|0.01237
20/9/2018/ 4:10:16 |2.02500|0.01463
20/9/2018/ 4:10:17 |2.24062|0.01500
20/9/2018/ 4:10:18 |2.48437|0.00975
20/9/2018/ 4:10:19 |2.48437|0.01125
20/9/2018/ 4:10:20 |2.52187|0.01087
20/9/2018/ 4:10:21 |2.39062|0.00937
20/9/2018/ 4:10:22 |2.15625|0.01125
20/9/2018/ 4:10:23 |2.29687|0.01163
20/9/2018/ 4:10:24 |2.32500|0.01275
20/9/2018/ 4:10:25 |2.06250|0.01163
20/9/2018/ 4:10:26 |2.00625|0.01425
20/9/2018/ 4:10:27 |1.92187|0.01500
20/9/2018/ 4:10:28 |1.99687|0.01312
20/9/2018/ 4:10:29 |1.90312|0.01350
20/9/2018/ 4:10:30 |1.96875|0.01650
20/9/2018/ 4:10:31 |2.19375|0.01275
20/9/2018/ 4:10:32 |2.40000|0.01200
20/9/2018/ 4:10:33 |2.49375|0.01087
20/9/2018/ 4:10:34 |2.25937|0.01163
20/9/2018/ 4:10:35 |2.24062|0.01163
20/9/2018/ 4:10:36 |2.08125|0.00975
20/9/2018/ 4:10:37 |1.96875|0.01388
20/9/2018/ 4:10:38 |1.89375|0.01237
20/9/2018/ 4:10:39 |2.00625|0.01388
20/9/2018/ 4:10:40 |2.30625|0.01200
20/9/2018/ 4:10:41 |2.53125|0.01350
20/9/2018/ 4:10:42 |2.53125|0.00975
20/9/2018/ 4:10:43 |2.44687|0.01163
20/9/2018/ 4:10:44 |2.34375|0.01200
20/9/2018/ 4:10:45 |2.08125|0.01087
20/9/2018/ 4:10:46 |1.89375|0.01125
20/9/2018/ 4:10:47 |1.92187|0.01388
20/9/2018/ 4:10:48 |1.90312|0.01125
20/9/2018/ 4:10:49 |2.11875|0.01350
20/9/2018/ 4:10:50 |2.49375|0.01087
20/9/2018/ 4:10:51 |2.54062|0.00937
20/9/2018/ 4:10:52 |2.40937|0.01613
20/9/2018/ 4:10:53 |2.08125|0.01125
20/9/2018/ 4:10:54 |2.00625|0.01388
20/9/2018/ 4:10:55 |1.93125|0.01537
20/9/2018/ 4:10:56 |1.88437|0.01388
20/9/2018/ 4:10:57 |1.93125|0.01163
20/9/2018/ 4:10:58 |1.82812|0.01425
20/9/2018/ 4:10:59 |1.88437|0.01125
20/9/2018/ 4:11:0 |1.89375|0.01200
20/9/2018/ 4:11:1 |1.90312|0.01388
20/9/2018/ 4:11:2 |1.92187|0.01012
20/9/2018/ 4:11:3 |1.95000|0.01388
20/9/2018/ 4:11:4 |2.02500|0.01650
20/9/2018/ 4:11:5 |2.23125|0.01237
20/9/2018/ 4:11:6 |2.42812|0.01200
20/9/2018/ 4:11:7 |2.53125|0.01575
20/9/2018/ 4:11:8 |2.32500|0.01087
20/9/2018/ 4:11:9 |2.47500|0.01012
20/9/2018/ 4:11:10 |2.45625|0.01050
20/9/2018/ 4:11:11 |2.42812|0.01012
20/9/2018/ 4:11:12 |2.49375|0.01012
20/9/2018/ 4:11:13 |2.57812|0.00900
20/9/2018/ 4:11:14 |2.26875|0.01312
20/9/2018/ 4:11:15 |2.20312|0.01050
20/9/2018/ 4:11:16 |2.06250|0.01012
20/9/2018/ 4:11:17 |1.93125|0.01425
20/9/2018/ 4:11:18 |1.88437|0.01388
20/9/2018/ 4:11:19 |1.92187|0.01425
20/9/2018/ 4:11:20 |1.88437|0.01350
20/9/2018/ 4:11:21 |1.92187|0.01312
20/9/2018/ 4:11:22 |1.99687|0.01312
20/9/2018/ 4:11:23 |2.25937|0.01575
20/9/2018/ 4:11:24 |2.54062|0.01200
20/9/2018/ 4:11:25 |2.47500|0.01050
20/9/2018/ 4:11:26 |2.52187|0.01275
20/9/2018/ 4:11:27 |2.40000|0.01050
20/9/2018/ 4:11:28 |2.32500|0.00975
20/9/2018/ 4:11:29 |2.15625|0.01050
20/9/2018/ 4:11:30 |2.01562|0.01125
20/9/2018/ 4:11:31 |2.02500|0.00937
20/9/2018/ 4:11:32 |1.90312|0.01275
20/9/2018/ 4:11:33 |1.90312|0.01388
20/9/2018/ 4:11:34 |1.98750|0.01163
20/9/2018/ 4:11:35 |2.28750|0.01500
20/9/2018/ 4:11:36 |2.44687|0.01163
20/9/2018/ 4:11:37 |2.51250|0.01200
20/9/2018/ 4:11:38 |2.17500|0.00975
20/9/2018/ 4:11:39 |2.10000|0.01012
20/9/2018/ 4:11:40 |2.20312|0.01163
20/9/2018/ 4:11:41 |2.05312|0.01087
20/9/2018/ 4:11:42 |2.05312|0.01012
20/9/2018/ 4:11:43 |2.03437|0.01537
20/9/2018/ 4:11:44 |1.87500|0.01275
20/9/2018/ 4:11:45 |1.85625|0.01500
20/9/2018/ 4:11:46 |1.94063|0.01087
20/9/2018/ 4:11:47 |2.04375|0.01350
20/9/2018/ 4:11:48 |2.42812|0.01012
20/9/2018/ 4:11:49 |2.49375|0.01163
20/9/2018/ 4:11:50 |2.44687|0.00937
20/9/2018/ 4:11:51 |2.31562|0.01350
20/9/2018/ 4:11:52 |2.02500|0.01613
20/9/2018/ 4:11:53 |1.92187|0.01425
20/9/2018/ 4:11:54 |1.93125|0.01425
20/9/2018/ 4:11:55 |2.04375|0.01613
20/9/2018/ 4:11:56 |1.88437|0.01425
20/9/2018/ 4:11:57 |1.94063|0.01500
20/9/2018/ 4:11:58 |2.11875|0.01200
20/9/2018/ 4:11:59 |2.54062|0.01200
20/9/2018/ 4:12:0 |2.42812|0.00937
20/9/2018/ 4:12:1 |2.30625|0.01200
20/9/2018/ 4:12:2 |2.01562|0.01087
20/9/2018/ 4:12:3 |1.90312|0.01425
20/9/2018/ 4:12:4 |1.92187|0.01312
20/9/2018/ 4:12:5 |1.94063|0.01275
20/9/2018/ 4:12:6 |2.13750|0.01237
20/9/2018/ 4:12:7 |2.48437|0.01163
20/9/2018/ 4:12:8 |2.50312|0.01425
20/9/2018/ 4:12:9 |2.47500|0.01050
20/9/2018/ 4:12:10 |2.48437|0.01087
20/9/2018/ 4:12:11 |2.45625|0.00975
20/9/2018/ 4:12:12 |2.24062|0.00975
20/9/2018/ 4:12:13 |2.07187|0.01012
20/9/2018/ 4:12:14 |1.95000|0.01125
20/9/2018/ 4:12:15 |1.89375|0.01388
20/9/2018/ 4:12:16 |1.95938|0.01388
20/9/2018/ 4:12:17 |2.12812|0.01237
20/9/2018/ 4:12:18 |2.54062|0.00975
20/9/2018/ 4:12:19 |2.53125|0.01087
20/9/2018/ 4:12:20 |2.48437|0.01050
20/9/2018/ 4:12:21 |2.28750|0.01275
20/9/2018/ 4:12:22 |1.98750|0.01050
20/9/2018/ 4:12:23 |2.14687|0.01237
20/9/2018/ 4:12:24 |1.98750|0.01463
20/9/2018/ 4:12:25 |1.88437|0.01425
20/9/2018/ 4:12:26 |1.94063|0.01200
20/9/2018/ 4:12:27 |2.14687|0.01125
20/9/2018/ 4:12:28 |2.51250|0.01237
20/9/2018/ 4:12:29 |2.55000|0.01087
20/9/2018/ 4:12:30 |2.52187|0.01425
20/9/2018/ 4:12:31 |2.50312|0.01012
20/9/2018/ 4:12:32 |2.21250|0.01125
20/9/2018/ 4:12:33 |2.03437|0.01688
20/9/2018/ 4:12:34 |1.85625|0.01875
20/9/2018/ 4:12:35 |1.93125|0.01163
20/9/2018/ 4:12:36 |2.15625|0.01388
20/9/2018/ 4:12:37 |2.02500|0.01388
20/9/2018/ 4:12:38 |2.36250|0.01163
20/9/2018/ 4:12:39 |2.46562|0.01200
20/9/2018/ 4:12:40 |2.42812|0.00900
20/9/2018/ 4:12:41 |2.50312|0.00937
20/9/2018/ 4:12:42 |2.28750|0.01350
20/9/2018/ 4:12:43 |1.96875|0.01087
20/9/2018/ 4:12:44 |1.90312|0.01463
20/9/2018/ 4:12:45 |1.87500|0.01275
20/9/2018/ 4:12:46 |2.02500|0.01463
20/9/2018/ 4:12:47 |2.35312|0.01163
20/9/2018/ 4:12:48 |2.50312|0.01163
20/9/2018/ 4:12:49 |2.54062|0.00975
20/9/2018/ 4:12:50 |2.25000|0.01163
20/9/2018/ 4:12:51 |2.03437|0.01087
20/9/2018/ 4:12:52 |2.31562|0.01163
20/9/2018/ 4:12:53 |2.23125|0.01537
20/9/2018/ 4:12:54 |1.86563|0.01012
20/9/2018/ 4:12:55 |1.97812|0.01500
20/9/2018/ 4:12:56 |1.88437|0.01650
20/9/2018/ 4:12:57 |1.95938|0.01312
20/9/2018/ 4:12:58 |2.13750|0.01312
20/9/2018/ 4:12:59 |2.45625|0.01463
20/9/2018/ 4:13:0 |2.44687|0.01125
20/9/2018/ 4:13:1 |2.40000|0.00900
20/9/2018/ 4:13:2 |2.16562|0.01087
20/9/2018/ 4:13:3 |2.06250|0.01613
20/9/2018/ 4:13:4 |2.13750|0.01200
20/9/2018/ 4:13:5 |2.04375|0.01463
20/9/2018/ 4:13:6 |1.98750|0.01012
20/9/2018/ 4:13:7 |1.95938|0.01425
20/9/2018/ 4:13:8 |1.89375|0.01275
20/9/2018/ 4:13:9 |2.00625|0.01388
20/9/2018/ 4:13:10 |2.35312|0.01163
20/9/2018/ 4:13:11 |2.45625|0.00975
20/9/2018/ 4:13:12 |2.38125|0.00975
20/9/2018/ 4:13:13 |2.20312|0.01050
20/9/2018/ 4:13:14 |2.02500|0.01050
20/9/2018/ 4:13:15 |1.98750|0.01463
20/9/2018/ 4:13:16 |1.95000|0.01425
20/9/2018/ 4:13:17 |1.82812|0.01388
20/9/2018/ 4:13:18 |1.89375|0.01350
20/9/2018/ 4:13:19 |2.00625|0.01463
20/9/2018/ 4:13:20 |1.95000|0.01913
20/9/2018/ 4:13:21 |2.10000|0.01312
20/9/2018/ 4:13:22 |2.43750|0.01237
20/9/2018/ 4:13:23 |2.51250|0.01087
20/9/2018/ 4:13:24 |2.43750|0.01050
20/9/2018/ 4:13:25 |2.10000|0.01688
20/9/2018/ 4:13:26 |1.96875|0.01012
20/9/2018/ 4:13:27 |1.96875|0.01650
20/9/2018/ 4:13:28 |1.97812|0.01913
20/9/2018/ 4:13:29 |1.89375|0.01425
20/9/2018/ 4:13:30 |1.93125|0.01388
20/9/2018/ 4:13:31 |2.09062|0.01350
20/9/2018/ 4:13:32 |2.33437|0.01237
20/9/2018/ 4:13:33 |2.50312|0.01200
20/9/2018/ 4:13:34 |2.40937|0.01200
20/9/2018/ 4:13:35 |2.57812|0.01163
20/9/2018/ 4:13:36 |2.36250|0.00900
20/9/2018/ 4:13:37 |2.38125|0.00937
20/9/2018/ 4:13:38 |2.13750|0.01125
20/9/2018/ 4:13:39 |1.96875|0.01050
20/9/2018/ 4:13:40 |2.05312|0.01087
20/9/2018/ 4:13:41 |1.95938|0.01613
20/9/2018/ 4:13:42 |1.84688|0.01425
20/9/2018/ 4:13:43 |1.94063|0.01388
20/9/2018/ 4:13:44 |2.24062|0.01163
20/9/2018/ 4:13:45 |2.54062|0.01200
20/9/2018/ 4:13:46 |2.57812|0.01012
20/9/2018/ 4:13:47 |2.22187|0.01537
20/9/2018/ 4:13:48 |2.32500|0.00937
20/9/2018/ 4:13:49 |2.09062|0.01087
20/9/2018/ 4:13:50 |1.95000|0.01237
20/9/2018/ 4:13:51 |1.88437|0.01650
20/9/2018/ 4:13:52 |1.91250|0.01388
20/9/2018/ 4:13:53 |2.08125|0.01463
20/9/2018/ 4:13:54 |2.54062|0.01200
20/9/2018/ 4:13:55 |2.55937|0.01237
20/9/2018/ 4:13:56 |2.21250|0.01050
20/9/2018/ 4:13:57 |1.99687|0.01087
20/9/2018/ 4:13:58 |1.86563|0.01388
20/9/2018/ 4:13:59 |1.95938|0.01800
20/9/2018/ 4:14:0 |2.27812|0.01200
20/9/2018/ 4:14:1 |2.32500|0.01237
20/9/2018/ 4:14:2 |2.47500|0.01163
20/9/2018/ 4:14:3 |2.51250|0.01200
20/9/2018/ 4:14:4 |2.50312|0.01350
20/9/2018/ 4:14:5 |2.20312|0.01125
20/9/2018/ 4:14:6 |2.08125|0.01050
20/9/2018/ 4:14:7 |1.91250|0.01388
20/9/2018/ 4:14:8 |1.89375|0.01312
20/9/2018/ 4:14:9 |2.06250|0.01537
20/9/2018/ 4:14:10 |2.49375|0.01125
20/9/2018/ 4:14:11 |2.25937|0.01050
20/9/2018/ 4:14:12 |2.27812|0.01163
20/9/2018/ 4:14:13 |2.25937|0.01087
20/9/2018/ 4:14:14 |2.02500|0.01050
20/9/2018/ 4:14:15 |1.85625|0.01163
20/9/2018/ 4:14:16 |1.95938|0.01613
20/9/2018/ 4:14:17 |1.88437|0.01312
20/9/2018/ 4:14:18 |2.23125|0.01237
20/9/2018/ 4:14:19 |2.42812|0.01125
20/9/2018/ 4:14:20 |2.38125|0.00975
20/9/2018/ 4:14:21 |2.11875|0.00975
20/9/2018/ 4:14:22 |1.91250|0.01425
20/9/2018/ 4:14:23 |1.87500|0.01275
20/9/2018/ 4:14:24 |2.00625|0.01275
20/9/2018/ 4:14:25 |2.10000|0.01237
20/9/2018/ 4:14:26 |2.45625|0.01350
20/9/2018/ 4:14:27 |2.53125|0.00975
20/9/2018/ 4:14:28 |2.27812|0.01163
20/9/2018/ 4:14:29 |2.04375|0.01050
20/9/2018/ 4:14:30 |1.79062|0.01388
20/9/2018/ 4:14:31 |1.89375|0.01425
20/9/2018/ 4:14:32 |1.92187|0.01275
20/9/2018/ 4:14:33 |2.05312|0.01275
20/9/2018/ 4:14:34 |2.46562|0.01163
20/9/2018/ 4:14:35 |2.40937|0.01012
20/9/2018/ 4:14:36 |2.40937|0.01350
20/9/2018/ 4:14:37 |2.40937|0.01050
20/9/2018/ 4:14:38 |2.16562|0.01125
20/9/2018/ 4:14:39 |1.96875|0.01087
20/9/2018/ 4:14:40 |1.90312|0.01350
20/9/2018/ 4:14:41 |1.84688|0.01388
20/9/2018/ 4:14:42 |1.99687|0.01237
20/9/2018/ 4:14:43 |2.22187|0.01275
20/9/2018/ 4:14:44 |2.49375|0.01200
20/9/2018/ 4:14:45 |2.52187|0.01050
20/9/2018/ 4:14:46 |2.40000|0.00975
20/9/2018/ 4:14:47 |2.23125|0.00937
20/9/2018/ 4:14:48 |2.54062|0.01050
20/9/2018/ 4:14:49 |2.32500|0.00975
20/9/2018/ 4:14:50 |2.13750|0.01050
20/9/2018/ 4:14:51 |1.89375|0.01425
20/9/2018/ 4:14:52 |2.46562|0.00975
20/9/2018/ 4:14:53 |2.46562|0.00937
20/9/2018/ 4:14:54 |2.37187|0.01237
20/9/2018/ 4:14:55 |2.01562|0.01050
20/9/2018/ 4:14:56 |1.98750|0.01425
20/9/2018/ 4:14:57 |1.86563|0.02288
20/9/2018/ 4:14:58 |1.95938|0.01350
20/9/2018/ 4:14:59 |2.10937|0.01237
20/9/2018/ 4:15:0 |2.01562|0.01312
20/9/2018/ 4:15:1 |2.25000|0.01350
20/9/2018/ 4:15:2 |2.50312|0.01125
20/9/2018/ 4:15:3 |2.46562|0.00975
20/9/2018/ 4:15:4 |2.35312|0.01237
20/9/2018/ 4:15:5 |2.37187|0.00975
20/9/2018/ 4:15:6 |2.13750|0.01087
20/9/2018/ 4:15:7 |2.00625|0.01087
20/9/2018/ 4:15:8 |1.89375|0.01425
20/9/2018/ 4:15:9 |1.93125|0.01500
20/9/2018/ 4:15:10 |2.05312|0.01350
20/9/2018/ 4:15:11 |2.41875|0.01500
20/9/2018/ 4:15:12 |2.46562|0.01125
20/9/2018/ 4:15:13 |2.44687|0.00975
20/9/2018/ 4:15:14 |2.52187|0.01388
20/9/2018/ 4:15:15 |2.27812|0.01237
20/9/2018/ 4:15:16 |2.26875|0.01200
20/9/2018/ 4:15:17 |2.11875|0.01237
20/9/2018/ 4:15:18 |1.95938|0.01350
20/9/2018/ 4:15:19 |1.88437|0.01163
20/9/2018/ 4:15:20 |2.03437|0.01350
20/9/2018/ 4:15:21 |2.44687|0.01163
20/9/2018/ 4:15:22 |2.57812|0.01050
20/9/2018/ 4:15:23 |2.43750|0.00975
20/9/2018/ 4:15:24 |2.09062|0.01087
20/9/2018/ 4:15:25 |1.93125|0.01425
20/9/2018/ 4:15:26 |1.92187|0.01350
20/9/2018/ 4:15:27 |1.86563|0.01200
20/9/2018/ 4:15:28 |2.13750|0.01350
20/9/2018/ 4:15:29 |2.09062|0.01500
20/9/2018/ 4:15:30 |2.47500|0.01237
20/9/2018/ 4:15:31 |2.46562|0.01050
20/9/2018/ 4:15:32 |2.25000|0.01613
20/9/2018/ 4:15:33 |2.02500|0.01050
20/9/2018/ 4:15:34 |1.90312|0.01425
20/9/2018/ 4:15:35 |1.93125|0.01312
20/9/2018/ 4:15:36 |2.05312|0.01275
20/9/2018/ 4:15:37 |2.02500|0.01275
20/9/2018/ 4:15:38 |2.34375|0.01163
20/9/2018/ 4:15:39 |2.48437|0.01050
20/9/2018/ 4:15:40 |2.27812|0.01087
20/9/2018/ 4:15:41 |2.23125|0.01200
20/9/2018/ 4:15:42 |2.10000|0.01388
20/9/2018/ 4:15:43 |2.21250|0.01125
20/9/2018/ 4:15:44 |2.01562|0.01425
20/9/2018/ 4:15:45 |1.93125|0.01237
20/9/2018/ 4:15:46 |1.88437|0.01388
20/9/2018/ 4:15:47 |1.96875|0.01087
20/9/2018/ 4:15:48 |2.21250|0.01087
20/9/2018/ 4:15:49 |2.21250|0.01312
20/9/2018/ 4:15:50 |2.49375|0.01200
20/9/2018/ 4:15:51 |2.41875|0.01050
20/9/2018/ 4:15:52 |2.32500|0.00937
20/9/2018/ 4:15:53 |2.20312|0.01050
20/9/2018/ 4:15:54 |1.95938|0.01087
20/9/2018/ 4:15:55 |1.87500|0.01275
20/9/2018/ 4:15:56 |1.86563|0.01388
20/9/2018/ 4:15:57 |1.88437|0.01388
20/9/2018/ 4:15:58 |1.88437|0.01350
20/9/2018/ 4:15:59 |2.03437|0.01613
20/9/2018/ 4:16:0 |2.33437|0.01312
20/9/2018/ 4:16:1 |2.25937|0.01237
20/9/2018/ 4:16:2 |2.36250|0.01200
20/9/2018/ 4:16:3 |2.21250|0.00975
20/9/2018/ 4:16:4 |2.24062|0.01163
20/9/2018/ 4:16:5 |2.04375|0.01163
20/9/2018/ 4:16:6 |1.89375|0.01388
20/9/2018/ 4:16:7 |1.90312|0.01237
20/9/2018/ 4:16:8 |2.00625|0.01200
20/9/2018/ 4:16:9 |2.50312|0.01200
20/9/2018/ 4:16:10 |2.57812|0.01050
20/9/2018/ 4:16:11 |2.50312|0.01275
20/9/2018/ 4:16:12 |2.51250|0.01087
20/9/2018/ 4:16:13 |2.39062|0.01463
20/9/2018/ 4:16:14 |2.13750|0.01012
20/9/2018/ 4:16:15 |1.97812|0.01463
20/9/2018/ 4:16:16 |1.86563|0.01312
20/9/2018/ 4:16:17 |2.00625|0.01275
20/9/2018/ 4:16:18 |2.31562|0.00975
20/9/2018/ 4:16:19 |2.46562|0.01163
20/9/2018/ 4:16:20 |2.45625|0.01875
20/9/2018/ 4:16:21 |2.25937|0.01200
20/9/2018/ 4:16:22 |2.33437|0.01350
20/9/2018/ 4:16:23 |2.09062|0.01087
20/9/2018/ 4:16:24 |1.99687|0.01425
20/9/2018/ 4:16:25 |1.89375|0.01125
20/9/2018/ 4:16:26 |1.90312|0.01388
20/9/2018/ 4:16:27 |1.87500|0.01425
20/9/2018/ 4:16:28 |1.92187|0.01087
20/9/2018/ 4:16:29 |1.90312|0.01388
20/9/2018/ 4:16:30 |2.06250|0.01763
20/9/2018/ 4:16:31 |2.23125|0.01312
20/9/2018/ 4:16:32 |2.49375|0.01388
20/9/2018/ 4:16:33 |2.42812|0.01125
20/9/2018/ 4:16:34 |2.50312|0.01200
20/9/2018/ 4:16:35 |2.52187|0.01087
20/9/2018/ 4:16:36 |2.24062|0.01012
20/9/2018/ 4:16:37 |2.22187|0.01087
20/9/2018/ 4:16:38 |2.04375|0.01050
20/9/2018/ 4:16:39 |1.94063|0.01425
20/9/2018/ 4:16:40 |1.85625|0.01425
20/9/2018/ 4:16:41 |2.00625|0.01613
20/9/2018/ 4:16:42 |1.83750|0.01312
20/9/2018/ 4:16:43 |1.95938|0.01425
20/9/2018/ 4:16:44 |2.18437|0.01275
20/9/2018/ 4:16:45 |2.48437|0.01200
20/9/2018/ 4:16:46 |2.44687|0.01200
20/9/2018/ 4:16:47 |2.44687|0.01200
20/9/2018/ 4:16:48 |2.38125|0.00975
20/9/2018/ 4:16:49 |1.94063|0.01087
20/9/2018/ 4:16:50 |1.95000|0.01087
20/9/2018/ 4:16:51 |1.87500|0.01463
20/9/2018/ 4:16:52 |1.95938|0.01950
20/9/2018/ 4:16:53 |2.14687|0.01312
20/9/2018/ 4:16:54 |2.04375|0.01500
20/9/2018/ 4:16:55 |2.40937|0.01087
20/9/2018/ 4:16:56 |2.47500|0.01087
20/9/2018/ 4:16:57 |2.44687|0.00900
20/9/2018/ 4:16:58 |2.36250|0.01012
20/9/2018/ 4:16:59 |2.10937|0.01050
20/9/2018/ 4:17:0 |1.91250|0.01463
20/9/2018/ 4:17:1 |1.87500|0.01650
20/9/2018/ 4:17:2 |1.95000|0.01425
20/9/2018/ 4:17:3 |2.22187|0.01838
20/9/2018/ 4:17:4 |2.49375|0.01087
20/9/2018/ 4:17:5 |2.52187|0.01012
20/9/2018/ 4:17:6 |2.27812|0.01237
20/9/2018/ 4:17:7 |2.10937|0.01050
20/9/2018/ 4:17:8 |2.15625|0.01087
20/9/2018/ 4:17:9 |2.25937|0.01163
20/9/2018/ 4:17:10 |2.01562|0.01688
20/9/2018/ 4:17:11 |1.89375|0.01425
20/9/2018/ 4:17:12 |1.89375|0.01388
20/9/2018/ 4:17:13 |2.03437|0.01050
20/9/2018/ 4:17:14 |2.32500|0.01125
20/9/2018/ 4:17:15 |2.55000|0.01087
20/9/2018/ 4:17:16 |2.49375|0.01012
20/9/2018/ 4:17:17 |2.29687|0.01125
20/9/2018/ 4:17:18 |2.02500|0.01050
20/9/2018/ 4:17:19 |2.05312|0.00937
20/9/2018/ 4:17:20 |1.93125|0.01425
20/9/2018/ 4:17:21 |1.85625|0.01388
20/9/2018/ 4:17:22 |1.95938|0.01425
20/9/2018/ 4:17:23 |1.89375|0.01350
20/9/2018/ 4:17:24 |2.10937|0.01350
20/9/2018/ 4:17:25 |2.47500|0.01725
20/9/2018/ 4:17:26 |2.55937|0.00975
